"","dayindex","day","temp","dewp","slp","max","min","sndp","NUM_REPORTS"
"21",0.00244656193664692,1,0.299435028248588,0.345365853658537,0.682593856655291,0.283018867924528,0.324118207816969,0.140909090909091,0.604878048780488
"22",0.00257532835436518,0,0.327683615819209,0.380487804878049,0.738907849829352,0.30377358490566,0.360343183984747,0.140909090909091,0.341463414634146
"23",0.00270409477208344,0.166666666666667,0.413370998116761,0.47609756097561,0.621160409556315,0.354716981132076,0.446139180171592,0.140909090909091,0.439024390243902
"24",0.0028328611898017,0.333333333333333,0.35593220338983,0.418536585365854,0.590443686006825,0.30188679245283,0.390848427073403,0.140909090909091,0.253658536585366
"25",0.00296162760751996,0.5,0.335216572504708,0.357073170731707,0.75085324232082,0.273584905660377,0.353670162059104,0.140909090909091,0.24390243902439
"26",0.00309039402523822,0.666666666666667,0.371939736346516,0.434146341463415,0.532423208191126,0.320754716981132,0.399428026692088,0.177272727272727,0.341463414634146
"27",0.00321916044295648,0.833333333333333,0.36346516007533,0.40780487804878,0.602389078498294,0.320754716981132,0.390848427073403,0.177272727272727,0.48780487804878
"28",0.00334792686067474,1,0.315442561205273,0.357073170731707,0.687713310580205,0.291509433962264,0.353670162059104,0.177272727272727,0.531707317073171
"29",0.003476693278393,0,0.435028248587571,0.535609756097561,0.501706484641639,0.388679245283019,0.463298379408961,0.0909090909090909,0.390243902439024
"30",0.00360545969611125,0.166666666666667,0.48210922787194,0.586341463414634,0.148464163822525,0.424528301886792,0.525262154432793,0.0545454545454545,0.336585365853659
"31",0.00373422611382951,0.333333333333333,0.451035781544256,0.541463414634146,0.313993174061434,0.358490566037736,0.525262154432793,0.0545454545454545,0.331707317073171
"32",0.00386299253154777,0.5,0.398305084745763,0.453658536585366,0.539249146757678,0.339622641509434,0.418493803622498,0,0.48780487804878
"33",0.00399175894926603,0.666666666666667,0.208097928436911,0.238048780487805,0.6740614334471,0.269811320754717,0.205910390848427,0,0.395121951219512
"34",0.00412052536698429,0.833333333333333,0.296610169491525,0.347317073170732,0.63481228668942,0.30377358490566,0.308865586272641,0,0.482926829268293
"35",0.00424929178470255,1,0.445386064030132,0.521951219512195,0.484641638225256,0.358490566037736,0.485224022878932,0,0.624390243902439
"36",0.00437805820242081,0,0.412429378531073,0.492682926829268,0.503412969283277,0.339622641509434,0.476644423260248,0,0.536585365853659
"37",0.00450682462013907,0.166666666666667,0.434086629001883,0.51219512195122,0.494880546075086,0.386792452830189,0.495710200190658,0,0.360975609756098
"38",0.00463559103785733,0.333333333333333,0.391713747645951,0.473170731707317,0.653583617747441,0.358490566037736,0.409914204003813,0,0.28780487804878
"39",0.00476435745557559,0.5,0.525423728813559,0.601951219512195,0.523890784982935,0.507547169811321,0.549094375595806,0,0.380487804878049
"40",0.00489312387329385,0.666666666666667,0.58286252354049,0.698536585365854,0.337883959044368,0.524528301886792,0.514775977121068,0.0545454545454545,0.395121951219512
"41",0.0050218902910121,0.833333333333333,0.322975517890772,0.380487804878049,0.767918088737203,0.320754716981132,0.343183984747378,0.0545454545454545,0.546341463414634
"42",0.00515065670873036,1,0.306026365348399,0.324878048780488,0.858361774744028,0.286792452830189,0.343183984747378,0.0545454545454545,0.473170731707317
"43",0.00527942312644862,0,0.411487758945386,0.431219512195122,0.699658703071673,0.388679245283019,0.446139180171592,0,0.463414634146341
"44",0.00540818954416688,0.166666666666667,0.464218455743879,0.526829268292683,0.680887372013651,0.395283018867924,0.525262154432793,0,0.351219512195122
"45",0.00553695596188514,0.333333333333333,0.471751412429379,0.577560975609756,0.5,0.376415094339623,0.525262154432793,0,0.385365853658537
"46",0.0056657223796034,0.5,0.421845574387947,0.486829268292683,0.537542662116042,0.339622641509434,0.495710200190658,0,0.370731707317073
"47",0.00579448879732166,0.666666666666667,0.418079096045198,0.469268292682927,0.593856655290103,0.337735849056604,0.463298379408961,0,0.278048780487805
"48",0.00592325521503992,0.833333333333333,0.275894538606403,0.251707317073171,0.800341296928327,0.265094339622642,0.286939942802669,0,0.536585365853659
"49",0.00605202163275818,1,0.286252354048964,0.267317073170732,0.812286689419795,0.286792452830189,0.291706387035272,0,0.585365853658537
"50",0.00618078805047644,0,0.451035781544256,0.456585365853658,0.546075085324233,0.443396226415094,0.476644423260248,0,0.395121951219512
"51",0.0063095544681947,0.166666666666667,0.459510357815443,0.478048780487805,0.580204778156997,0.388679245283019,0.48045757864633,0,0.336585365853659
"52",0.00643832088591295,0.333333333333333,0.300376647834275,0.224390243902439,0.791808873720135,0.286792452830189,0.308865586272641,0,0.380487804878049
"53",0.00656708730363121,0.5,0.344632768361582,0.397073170731707,0.643344709897613,0.286792452830189,0.377502383222116,0,0.282926829268293
"54",0.00669585372134947,0.666666666666667,0.367231638418079,0.39609756097561,0.660409556313995,0.291509433962264,0.381315538608198,0,0.453658536585366
"55",0.00682462013906773,0.833333333333333,0.441619585687382,0.517073170731707,0.590443686006825,0.395283018867924,0.458531935176358,0,0.546341463414634
"56",0.00695338655678599,1,0.537664783427495,0.605853658536585,0.283276450511944,0.558490566037736,0.497616777883699,0,0.565853658536585
"57",0.00708215297450425,0,0.423728813559322,0.454634146341463,0.696245733788396,0.405660377358491,0.428979980934223,0,0.482926829268293
"58",0.00721091939222251,0.166666666666667,0.4030131826742,0.397073170731707,0.757679180887371,0.371698113207547,0.446139180171592,0,0.429268292682927
"59",0.00733968580994077,0.333333333333333,0.324858757062147,0.234146341463415,0.709897610921501,0.291509433962264,0.32602478551001,0,0.409756097560976
"60",0.00746845222765903,0.5,0.397363465160075,0.36,0.51023890784983,0.422641509433962,0.411820781696854,0,0.624390243902439
"61",0.00759721864537729,0.666666666666667,0.46045197740113,0.51219512195122,0.36518771331058,0.422641509433962,0.514775977121068,0,0.507317073170732
"62",0.00772598506309554,0.833333333333333,0.469868173258004,0.518048780487805,0.401023890784984,0.473584905660377,0.463298379408961,0,0.531707317073171
"63",0.0078547514808138,1,0.437853107344633,0.485853658536585,0.459044368600683,0.388679245283019,0.48045757864633,0,0.639024390243902
"64",0.00798351789853206,0,0.372881355932203,0.36,0.563139931740615,0.30188679245283,0.390848427073403,0,0.526829268292683
"65",0.00811228431625032,0.166666666666667,0.382297551789077,0.383414634146341,0.617747440273037,0.337735849056604,0.411820781696854,0,0.478048780487805
"66",0.00824105073396858,0.333333333333333,0.434086629001883,0.418536585365854,0.580204778156997,0.452830188679245,0.428979980934223,0,0.448780487804878
"67",0.00836981715168684,0.5,0.426553672316384,0.448780487804878,0.486348122866895,0.376415094339623,0.495710200190658,0,0.565853658536585
"68",0.0084985835694051,0.666666666666667,0.424670433145009,0.419512195121951,0.556313993174061,0.388679245283019,0.446139180171592,0,0.526829268292683
"69",0.00862734998712336,0.833333333333333,0.462335216572505,0.450731707317073,0.517064846416382,0.490566037735849,0.446139180171592,0,0.634146341463415
"70",0.00875611640484162,1,0.479284369114878,0.502439024390244,0.511945392491468,0.471698113207547,0.495710200190658,0,0.668292682926829
"71",0.00888488282255988,0,0.490583804143126,0.559024390243902,0.40273037542662,0.473584905660377,0.497616777883699,0,0.468292682926829
"72",0.00901364924027814,0.166666666666667,0.484934086629002,0.542439024390244,0.225255972696245,0.490566037735849,0.514775977121068,0,0.326829268292683
"73",0.00914241565799639,0.333333333333333,0.507532956685499,0.539512195121951,0.407849829351536,0.507547169811321,0.497616777883699,0,0.385365853658537
"74",0.00927118207571465,0.5,0.531073446327684,0.615609756097561,0.392491467576792,0.480188679245283,0.562440419447092,0,0.463414634146341
"75",0.00939994849343291,0.666666666666667,0.454802259887006,0.545365853658537,0.418088737201366,0.376415094339623,0.514775977121068,0.140909090909091,0.517073170731707
"76",0.00952871491115117,0.833333333333333,0.443502824858757,0.501463414634146,0.612627986348123,0.371698113207547,0.497616777883699,0.140909090909091,0.492682926829268
"77",0.00965748132886943,1,0.447269303201507,0.465365853658537,0.759385665529011,0.452830188679245,0.439466158245949,0.140909090909091,0.614634146341463
"78",0.00978624774658769,0,0.480225988700565,0.449756097560976,0.75085324232082,0.456603773584906,0.497616777883699,0,0.448780487804878
"79",0.00991501416430595,0.166666666666667,0.509416195856874,0.48,0.6740614334471,0.490566037735849,0.525262154432793,0,0.429268292682927
"80",0.0100437805820242,0.333333333333333,0.528248587570621,0.469268292682927,0.595563139931741,0.528301886792453,0.504289799809342,0,0.424390243902439
"81",0.0101725469997425,0.5,0.532956685499058,0.541463414634146,0.563139931740615,0.556603773584906,0.504289799809342,0,0.307317073170732
"82",0.0103013134174607,0.666666666666667,0.540489642184557,0.548292682926829,0.530716723549487,0.519811320754717,0.544327931363203,0,0.385365853658537
"83",0.010430079835179,0.833333333333333,0.44256120527307,0.404878048780488,0.575085324232082,0.461320754716981,0.467111534795043,0,0.55609756097561
"84",0.0105588462528972,1,0.343691148775895,0.345365853658537,0.643344709897613,0.286792452830189,0.394661582459485,0,0.463414634146341
"85",0.0106876126706155,0,0.351224105461394,0.305365853658537,0.660409556313995,0.337735849056604,0.377502383222116,0,0.292682926829268
"86",0.0108163790883338,0.166666666666667,0.433145009416196,0.410731707317073,0.672354948805459,0.395283018867924,0.448045757864633,0,0.434146341463415
"87",0.010945145506052,0.333333333333333,0.47834274952919,0.424390243902439,0.616040955631399,0.490566037735849,0.48045757864633,0,0.468292682926829
"88",0.0110739119237703,0.5,0.51789077212806,0.547317073170732,0.52047781569966,0.471698113207547,0.562440419447092,0,0.375609756097561
"89",0.0112026783414885,0.666666666666667,0.530131826741996,0.545365853658537,0.486348122866895,0.500943396226415,0.562440419447092,0,0.6
"90",0.0113314447592068,0.833333333333333,0.546139359698682,0.573658536585366,0.416382252559727,0.54622641509434,0.571020019065777,0,0.8
"91",0.0114602111769251,1,0.506591337099812,0.497560975609756,0.401023890784984,0.480188679245283,0.504289799809342,0,0.770731707317073
"92",0.0115889775946433,0,0.550847457627119,0.491707317073171,0.488054607508532,0.604716981132075,0.533841754051478,0,0.478048780487805
"93",0.0117177440123616,0.166666666666667,0.526365348399247,0.549268292682927,0.549488054607508,0.507547169811321,0.566253574833174,0,0.478048780487805
"94",0.0118465104300798,0.333333333333333,0.547080979284369,0.545365853658537,0.69453924914676,0.524528301886792,0.583412774070543,0,0.580487804878049
"95",0.0119752768477981,0.5,0.598870056497175,0.546341463414634,0.604095563139932,0.613207547169811,0.590085795996187,0,0.346341463414634
"96",0.0121040432655164,0.666666666666667,0.668549905838041,0.766829268292683,0.411262798634811,0.631132075471698,0.648236415633937,0,0.458536585365854
"97",0.0122328096832346,0.833333333333333,0.725047080979284,0.72780487804878,0.303754266211604,0.800943396226415,0.638703527168732,0,0.639024390243902
"98",0.0123615761009529,1,0.736346516007533,0.644878048780488,0.377133105802047,0.762264150943396,0.669208770257388,0,0.736585365853659
"99",0.0124903425186711,0,0.633709981167608,0.666341463414634,0.385665529010238,0.609433962264151,0.652049571020019,0,0.4
"100",0.0126191089363894,0.166666666666667,0.591337099811676,0.67219512195122,0.436860068259385,0.524528301886792,0.652049571020019,0,0.419512195121951
"101",0.0127478753541076,0.333333333333333,0.709981167608286,0.786341463414634,0.331058020477816,0.745283018867924,0.696854146806482,0,0.360975609756098
"102",0.0128766417718259,0.5,0.673258003766478,0.680975609756098,0.245733788395904,0.677358490566038,0.669208770257388,0,0.541463414634146
"103",0.0130054081895442,0.666666666666667,0.595103578154426,0.602926829268293,0.534129692832765,0.558490566037736,0.617731172545281,0,0.478048780487805
"104",0.0131341746072624,0.833333333333333,0.630885122410546,0.59219512195122,0.513651877133105,0.641509433962264,0.638703527168732,0,0.770731707317073
"105",0.0132629410249807,1,0.603578154425612,0.591219512195122,0.445392491467576,0.541509433962264,0.63489037178265,0,0.804878048780488
"106",0.0133917074426989,0,0.500941619585687,0.505365853658537,0.508532423208191,0.509433962264151,0.514775977121068,0,0.385365853658537
"107",0.0135204738604172,0.166666666666667,0.464218455743879,0.478048780487805,0.641638225255972,0.443396226415094,0.495710200190658,0.0545454545454545,0.321951219512195
"108",0.0136492402781355,0.333333333333333,0.522598870056497,0.47219512195122,0.668941979522186,0.541509433962264,0.497616777883699,0,0.536585365853659
"109",0.0137780066958537,0.5,0.621468926553672,0.517073170731707,0.537542662116042,0.670754716981132,0.600571973307912,0,0.478048780487805
"110",0.013906773113572,0.666666666666667,0.736346516007533,0.724878048780488,0.401023890784984,0.762264150943396,0.720686367969495,0,0.590243902439024
"111",0.0140355395312902,0.833333333333333,0.790018832391714,0.83609756097561,0.385665529010238,0.762264150943396,0.806482364156339,0,0.726829268292683
"112",0.0141643059490085,1,0.738229755178908,0.778536585365854,0.539249146757678,0.779245283018868,0.720686367969495,0,0.878048780487805
"113",0.0142930723667268,0,0.768361581920904,0.775609756097561,0.387372013651877,0.764150943396226,0.686367969494757,0,0.429268292682927
"114",0.014421838784445,0.166666666666667,0.603578154425612,0.536585365853659,0.561433447098977,0.604716981132075,0.630123927550048,0,0.478048780487805
"115",0.0145506052021633,0.333333333333333,0.63653483992467,0.574634146341463,0.639931740614335,0.604716981132075,0.667302192564347,0,0.4
"116",0.0146793716198815,0.5,0.690207156308851,0.626341463414634,0.583617747440273,0.745283018867924,0.656816015252622,0,0.336585365853659
"117",0.0148081380375998,0.666666666666667,0.706214689265537,0.6,0.568259385665529,0.711320754716981,0.720686367969495,0,0.51219512195122
"118",0.0149369044553181,0.833333333333333,0.641242937853107,0.559024390243902,0.703071672354951,0.626415094339623,0.652049571020019,0,0.521951219512195
"119",0.0150656708730363,1,0.705273069679849,0.55609756097561,0.715017064846415,0.745283018867924,0.696854146806482,0,0.673170731707317
"120",0.0151944372907546,0,0.794726930320151,0.589268292682927,0.592150170648464,0.840566037735849,0.753098188751192,0,0.51219512195122
"121",0.0153232037084728,0.166666666666667,0.837099811676083,0.748292682926829,0.45221843003413,0.819811320754717,0.828408007626311,0,0.648780487804878
"122",0.0154519701261911,0.333333333333333,0.831450094161958,0.750243902439024,0.435153583617748,0.800943396226415,0.819828408007626,0,0.624390243902439
"123",0.0155807365439093,0.5,0.847457627118644,0.737560975609756,0.52047781569966,0.840566037735849,0.838894184938036,0,0.653658536585366
"124",0.0157095029616276,0.666666666666667,0.693973634651601,0.72,0.583617747440273,0.811320754716981,0.715919923736892,0,0.68780487804878
"125",0.0158382693793459,0.833333333333333,0.666666666666667,0.712195121951219,0.593856655290103,0.65,0.696854146806482,0,0.741463414634146
"126",0.0159670357970641,1,0.73728813559322,0.652682926829268,0.539249146757678,0.755660377358491,0.742612011439466,0,0.678048780487805
"127",0.0160958022147824,0,0.743879472693032,0.810731707317073,0.508532423208191,0.677358490566038,0.806482364156339,0,0.497560975609756
"128",0.0162245686325006,0.166666666666667,0.727871939736346,0.662439024390244,0.575085324232082,0.745283018867924,0.686367969494757,0,0.395121951219512
"129",0.0163533350502189,0.333333333333333,0.774011299435028,0.686829268292683,0.551194539249147,0.79622641509434,0.755004766444233,0,0.517073170731707
"130",0.0164821014679372,0.5,0.811676082862524,0.72,0.459044368600683,0.830188679245283,0.791229742612011,0,0.507317073170732
"131",0.0166108678856554,0.666666666666667,0.703389830508475,0.776585365853658,0.447098976109215,0.711320754716981,0.669208770257388,0,0.458536585365854
"132",0.0167396343033737,0.833333333333333,0.597928436911488,0.561951219512195,0.63481228668942,0.558490566037736,0.617731172545281,0,0.590243902439024
"133",0.0168684007210919,1,0.62241054613936,0.542439024390244,0.668941979522186,0.660377358490566,0.600571973307912,0,0.668292682926829
"134",0.0169971671388102,0,0.674199623352166,0.628292682926829,0.564846416382252,0.660377358490566,0.696854146806482,0,0.51219512195122
"135",0.0171259335565285,0.166666666666667,0.819209039548023,0.814634146341463,0.366894197952219,0.877358490566038,0.772163965681602,0,0.595121951219512
"136",0.0172546999742467,0.333333333333333,0.862523540489642,0.867317073170732,0.259385665529009,0.864150943396226,0.875119161105815,0,0.51219512195122
"137",0.017383466391965,0.5,0.81638418079096,0.838048780487805,0.324232081911263,0.840566037735849,0.838894184938036,0,0.478048780487805
"138",0.0175122328096832,0.666666666666667,0.791902071563088,0.755121951219512,0.385665529010238,0.783018867924528,0.801715919923737,0,0.575609756097561
"139",0.0176409992274015,0.833333333333333,0.739171374764595,0.644878048780488,0.443686006825939,0.711320754716981,0.737845567206864,0,0.546341463414634
"140",0.0177697656451198,1,0.755178907721281,0.678048780487805,0.389078498293515,0.764150943396226,0.734032411820782,0,0.770731707317073
"141",0.017898532062838,0,0.769303201506591,0.820487804878049,0.203071672354949,0.726415094339623,0.801715919923737,0,0.526829268292683
"142",0.0180272984805563,0.166666666666667,0.656308851224105,0.658536585365854,0.305460750853242,0.609433962264151,0.669208770257388,0,0.4
"143",0.0181560648982745,0.333333333333333,0.627118644067796,0.666341463414634,0.317406143344709,0.592452830188679,0.652049571020019,0,0.424390243902439
"144",0.0182848313159928,0.5,0.62241054613936,0.685853658536586,0.334470989761091,0.592452830188679,0.652049571020019,0,0.317073170731707
"145",0.018413597733711,0.666666666666667,0.62241054613936,0.688780487804878,0.378839590443685,0.585849056603774,0.656816015252622,0,0.424390243902439
"146",0.0185423641514293,0.833333333333333,0.615819209039548,0.704390243902439,0.341296928327646,0.565094339622642,0.638703527168732,0,0.585365853658537
"147",0.0186711305691476,1,0.628060263653484,0.71609756097561,0.312286689419795,0.575471698113208,0.686367969494757,0,0.526829268292683
"148",0.0187998969868658,0,0.67608286252354,0.742439024390244,0.428327645051194,0.643396226415094,0.703527168732126,0,0.858536585365854
"149",0.0189286634045841,0.166666666666667,0.678907721280603,0.72,0.518771331058021,0.631132075471698,0.696854146806482,0,0.560975609756098
"150",0.0190574298223023,0.333333333333333,0.63653483992467,0.594146341463415,0.598976109215016,0.592452830188679,0.652049571020019,0,0.409756097560976
"151",0.0191861962400206,0.5,0.64406779661017,0.64390243902439,0.52047781569966,0.604716981132075,0.696854146806482,0,0.351219512195122
"152",0.0193149626577389,0.666666666666667,0.648775894538606,0.732682926829268,0.29863481228669,0.631132075471698,0.686367969494757,0,0.468292682926829
"153",0.0194437290754571,0.833333333333333,0.659133709981168,0.717073170731707,0.230375426621161,0.622641509433962,0.715919923736892,0,0.717073170731707
"154",0.0195724954931754,1,0.625235404896422,0.690731707317073,0.401023890784984,0.565094339622642,0.686367969494757,0,0.526829268292683
"155",0.0197012619108936,0,0.61864406779661,0.679024390243902,0.508532423208191,0.54622641509434,0.686367969494757,0,0.482926829268293
"156",0.0198300283286119,0.166666666666667,0.629943502824859,0.737560975609756,0.522184300341296,0.575471698113208,0.667302192564347,0,0.414634146341463
"157",0.0199587947463302,0.333333333333333,0.671374764595103,0.789268292682927,0.511945392491468,0.65,0.715919923736892,0,0.439024390243902
"158",0.0200875611640484,0.5,0.69774011299435,0.777560975609756,0.527303754266212,0.660377358490566,0.742612011439466,0,0.560975609756098
"159",0.0202163275817667,0.666666666666667,0.727871939736346,0.749268292682927,0.530716723549487,0.716037735849057,0.696854146806482,0,0.604878048780488
"160",0.0203450939994849,0.833333333333333,0.782485875706215,0.760975609756098,0.491467576791809,0.779245283018868,0.755004766444233,0,0.731707317073171
"161",0.0204738604172032,1,0.836158192090395,0.817560975609756,0.40273037542662,0.819811320754717,0.828408007626311,0,0.84390243902439
"162",0.0206026268349215,0,0.875706214689265,0.888780487804878,0.354948805460751,0.849056603773585,0.877025738798856,0,0.712195121951219
"163",0.0207313932526397,0.166666666666667,0.836158192090395,0.88,0.361774744027303,0.847169811320755,0.823641563393708,0,0.682926829268293
"164",0.020860159670358,0.333333333333333,0.906779661016949,0.914146341463415,0.373720136518772,0.89811320754717,0.909437559580553,0,0.707317073170732
"165",0.0209889260880762,0.5,0.922787193973635,0.901463414634146,0.385665529010238,0.89811320754717,0.926596758817922,0,0.663414634146341
"166",0.0211176925057945,0.666666666666667,0.828625235404896,0.87609756097561,0.378839590443685,0.867924528301887,0.877025738798856,0,0.565853658536585
"167",0.0212464589235127,0.833333333333333,0.825800376647834,0.800975609756097,0.501706484641639,0.849056603773585,0.791229742612011,0,0.921951219512195
"168",0.021375225341231,1,0.847457627118644,0.770731707317073,0.566552901023891,0.847169811320755,0.806482364156339,0,1
"169",0.0215039917589493,0,0.887947269303201,0.809756097560976,0.503412969283277,0.89811320754717,0.875119161105815,0,0.726829268292683
"170",0.0216327581766675,0.166666666666667,0.885122410546139,0.852682926829268,0.493174061433447,0.867924528301887,0.887511916110581,0,0.585365853658537
"171",0.0217615245943858,0.333333333333333,0.790018832391714,0.76,0.593856655290103,0.728301886792453,0.840800762631077,0,0.585365853658537
"172",0.021890291012104,0.5,0.740112994350282,0.747317073170732,0.544368600682594,0.716037735849057,0.772163965681602,0,0.48780487804878
"173",0.0220190574298223,0.666666666666667,0.706214689265537,0.768780487804878,0.51023890784983,0.660377358490566,0.737845567206864,0,0.429268292682927
"174",0.0221478238475406,0.833333333333333,0.724105461393597,0.749268292682927,0.542662116040956,0.707547169811321,0.715919923736892,0,0.595121951219512
"175",0.0222765902652588,1,0.78060263653484,0.760975609756098,0.581911262798634,0.792452830188679,0.742612011439466,0,0.702439024390244
"176",0.0224053566829771,0,0.83804143126177,0.790243902439024,0.604095563139932,0.830188679245283,0.828408007626311,0,0.468292682926829
"177",0.0225341231006953,0.166666666666667,0.868173258003766,0.785365853658537,0.614334470989762,0.849056603773585,0.847473784556721,0,0.541463414634146
"178",0.0226628895184136,0.333333333333333,0.868173258003766,0.80390243902439,0.63481228668942,0.849056603773585,0.857959961868446,0,0.551219512195122
"179",0.0227916559361319,0.5,0.872881355932203,0.841951219512195,0.604095563139932,0.847169811320755,0.875119161105815,0,0.51219512195122
"180",0.0229204223538501,0.666666666666667,0.874764595103578,0.849756097560976,0.527303754266212,0.847169811320755,0.875119161105815,0,0.68780487804878
"181",0.0230491887715684,0.833333333333333,0.890772128060264,0.865365853658536,0.462457337883958,0.864150943396226,0.892278360343184,0,0.873170731707317
"182",0.0231779551892866,1,0.80225988700565,0.797073170731707,0.496587030716723,0.840566037735849,0.782650142993327,0,0.790243902439024
"183",0.0233067216070049,0,0.715630885122411,0.642926829268293,0.638225255972695,0.716037735849057,0.742612011439466,0,0.395121951219512
"184",0.0234354880247232,0.166666666666667,0.794726930320151,0.798048780487805,0.517064846416382,0.764150943396226,0.819828408007626,0,0.414634146341463
"185",0.0235642544424414,0.333333333333333,0.85969868173258,0.845853658536585,0.45221843003413,0.864150943396226,0.875119161105815,0,0.848780487804878
"186",0.0236930208601597,0.5,0.786252354048964,0.724878048780488,0.484641638225256,0.811320754716981,0.810295519542421,0,0.585365853658537
"187",0.0238217872778779,0.666666666666667,0.754237288135593,0.694634146341463,0.54778156996587,0.762264150943396,0.737845567206864,0,0.575609756097561
"188",0.0239505536955962,0.833333333333333,0.84180790960452,0.857560975609756,0.419795221843002,0.849056603773585,0.828408007626311,0,0.692682926829268
"189",0.0240793201133144,1,0.890772128060264,0.896585365853659,0.41296928327645,0.847169811320755,0.909437559580553,0,0.682926829268293
"190",0.0242080865310327,0,0.880414312617702,0.891707317073171,0.407849829351536,0.877358490566038,0.887511916110581,0,0.478048780487805
"191",0.024336852948751,0.166666666666667,0.898305084745763,0.861463414634146,0.383959044368601,0.864150943396226,0.892278360343184,0,0.458536585365854
"192",0.0244656193664692,0.333333333333333,0.808851224105461,0.739512195121951,0.464163822525597,0.830188679245283,0.838894184938036,0,0.317073170731707
"193",0.0245943857841875,0.5,0.805084745762712,0.752195121951219,0.515358361774744,0.774528301886792,0.819828408007626,0,0.360975609756098
"194",0.0247231522019057,0.666666666666667,0.803201506591337,0.739512195121951,0.551194539249147,0.764150943396226,0.819828408007626,0,0.424390243902439
"195",0.024851918619624,0.833333333333333,0.832391713747646,0.717073170731707,0.522184300341296,0.840566037735849,0.801715919923737,0,0.726829268292683
"196",0.0249806850373423,1,0.868173258003766,0.747317073170732,0.488054607508532,0.859433962264151,0.838894184938036,0,0.682926829268293
"197",0.0251094514550605,0,0.867231638418079,0.812682926829268,0.482935153583618,0.830188679245283,0.875119161105815,0,0.51219512195122
"198",0.0252382178727788,0.166666666666667,0.88135593220339,0.87609756097561,0.448805460750853,0.840566037735849,0.924690181124881,0,0.458536585365854
"199",0.025366984290497,0.333333333333333,0.870056497175141,0.930731707317073,0.443686006825939,0.849056603773585,0.905624404194471,0,0.385365853658537
"200",0.0254957507082153,0.5,0.888888888888889,0.937560975609756,0.47952218430034,0.867924528301887,0.905624404194471,0,0.51219512195122
"201",0.0256245171259336,0.666666666666667,0.910546139359699,0.936585365853659,0.474402730375427,0.904716981132076,0.924690181124881,0,0.590243902439024
"202",0.0257532835436518,0.833333333333333,0.92090395480226,0.946341463414634,0.424914675767918,0.881132075471698,0.96091515729266,0,0.868292682926829
"203",0.0258820499613701,1,0.892655367231638,0.938536585365853,0.399317406143345,0.915094339622642,0.909437559580553,0,0.717073170731707
"204",0.0260108163790883,0,0.879472693032015,0.937560975609756,0.401023890784984,0.89811320754717,0.909437559580553,0,0.507317073170732
