"","dayindex","day","temp","dewp","slp","max","min","sndp","fog","NUM_REPORTS"
"50",0.00630874211407236,0,0.451035781544256,0.456585365853658,0.546075085324233,0.443396226415094,0.476644423260248,0,0,0.327313769751693
"51",0.00643749195313506,0.166666666666667,0.459510357815443,0.478048780487805,0.580204778156997,0.388679245283019,0.48045757864633,0,0,0.45823927765237
"52",0.00656624179219776,0.333333333333333,0.300376647834275,0.224390243902439,0.791808873720135,0.286792452830189,0.308865586272641,0,0,0.422121896162528
"53",0.00669499163126046,0.5,0.344632768361582,0.397073170731707,0.643344709897613,0.286792452830189,0.377502383222116,0,0,0.383747178329571
"54",0.00682374147032316,0.666666666666667,0.367231638418079,0.39609756097561,0.660409556313995,0.291509433962264,0.381315538608198,0,0,0.437923250564334
"55",0.00695249130938586,0.833333333333333,0.441619585687382,0.517073170731707,0.590443686006825,0.395283018867924,0.458531935176358,0,0,0.435665914221219
"56",0.00708124114844856,1,0.537664783427495,0.605853658536585,0.283276450511944,0.558490566037736,0.497616777883699,0,0,0.483069977426637
"57",0.00720999098751127,0,0.423728813559322,0.454634146341463,0.696245733788396,0.405660377358491,0.428979980934223,0,0,0.489841986455982
"58",0.00733874082657397,0.166666666666667,0.4030131826742,0.397073170731707,0.757679180887371,0.371698113207547,0.446139180171592,0,0,0.489841986455982
"59",0.00746749066563667,0.333333333333333,0.324858757062147,0.234146341463415,0.709897610921501,0.291509433962264,0.32602478551001,0,0,0.4627539503386
"60",0.00759624050469937,0.5,0.397363465160075,0.36,0.51023890784983,0.422641509433962,0.411820781696854,0,0,0.553047404063205
"61",0.00772499034376207,0.666666666666667,0.46045197740113,0.51219512195122,0.36518771331058,0.422641509433962,0.514775977121068,0,0,0.623024830699774
"62",0.00785374018282477,0.833333333333333,0.469868173258004,0.518048780487805,0.401023890784984,0.473584905660377,0.463298379408961,0,0,0.54176072234763
"63",0.00798249002188747,1,0.437853107344633,0.485853658536585,0.459044368600683,0.388679245283019,0.48045757864633,0,0,0.534988713318284
"64",0.00811123986095017,0,0.372881355932203,0.36,0.563139931740615,0.30188679245283,0.390848427073403,0,0,0.340857787810384
"65",0.00823998970001288,0.166666666666667,0.382297551789077,0.383414634146341,0.617747440273037,0.337735849056604,0.411820781696854,0,0,0.519187358916479
"66",0.00836873953907558,0.333333333333333,0.434086629001883,0.418536585365854,0.580204778156997,0.452830188679245,0.428979980934223,0,0,0.571106094808126
"67",0.00849748937813828,0.5,0.426553672316384,0.448780487804878,0.486348122866895,0.376415094339623,0.495710200190658,0,0,0.562076749435666
"68",0.00862623921720098,0.666666666666667,0.424670433145009,0.419512195121951,0.556313993174061,0.388679245283019,0.446139180171592,0,0,0.580135440180587
"69",0.00875498905626368,0.833333333333333,0.462335216572505,0.450731707317073,0.517064846416382,0.490566037735849,0.446139180171592,0,0,0.566591422121896
"70",0.00888373889532638,1,0.479284369114878,0.502439024390244,0.511945392491468,0.471698113207547,0.495710200190658,0,0,0.580135440180587
"71",0.00901248873438908,0,0.490583804143126,0.559024390243902,0.40273037542662,0.473584905660377,0.497616777883699,0,0,0.523702031602709
"72",0.00914123857345178,0.166666666666667,0.484934086629002,0.542439024390244,0.225255972696245,0.490566037735849,0.514775977121068,0,0,0.501128668171558
"73",0.00926998841251448,0.333333333333333,0.507532956685499,0.539512195121951,0.407849829351536,0.507547169811321,0.497616777883699,0,0,0.575620767494357
"74",0.00939873825157718,0.5,0.531073446327684,0.615609756097561,0.392491467576792,0.480188679245283,0.562440419447092,0,0,0.54627539503386
"75",0.00952748809063989,0.666666666666667,0.454802259887006,0.545365853658537,0.418088737201366,0.376415094339623,0.514775977121068,0.140909090909091,0,0.55079006772009
"76",0.00965623792970259,0.833333333333333,0.443502824858757,0.501463414634146,0.612627986348123,0.371698113207547,0.497616777883699,0.140909090909091,0,0.446952595936795
"77",0.00978498776876529,1,0.447269303201507,0.465365853658537,0.759385665529011,0.452830188679245,0.439466158245949,0.140909090909091,0,0.577878103837472
"78",0.00991373760782799,0,0.480225988700565,0.449756097560976,0.75085324232082,0.456603773584906,0.497616777883699,0,0,0.559819413092551
"79",0.0100424874468907,0.166666666666667,0.509416195856874,0.48,0.6740614334471,0.490566037735849,0.525262154432793,0,0,0.598194130925508
"80",0.0101712372859534,0.333333333333333,0.528248587570621,0.469268292682927,0.595563139931741,0.528301886792453,0.504289799809342,0,0,0.625282167042889
"81",0.0102999871250161,0.5,0.532956685499058,0.541463414634146,0.563139931740615,0.556603773584906,0.504289799809342,0,0,0.559819413092551
"82",0.0104287369640788,0.666666666666667,0.540489642184557,0.548292682926829,0.530716723549487,0.519811320754717,0.544327931363203,0,0,0.632054176072235
"83",0.0105574868031415,0.833333333333333,0.44256120527307,0.404878048780488,0.575085324232082,0.461320754716981,0.467111534795043,0,0,0.476297968397291
"84",0.0106862366422042,1,0.343691148775895,0.345365853658537,0.643344709897613,0.286792452830189,0.394661582459485,0,0,0.397291196388262
"85",0.0108149864812669,0,0.351224105461394,0.305365853658537,0.660409556313995,0.337735849056604,0.377502383222116,0,0,0.476297968397291
"86",0.0109437363203296,0.166666666666667,0.433145009416196,0.410731707317073,0.672354948805459,0.395283018867924,0.448045757864633,0,0,0.600451467268623
"87",0.0110724861593923,0.333333333333333,0.47834274952919,0.424390243902439,0.616040955631399,0.490566037735849,0.48045757864633,0,0,0.656884875846501
"88",0.011201235998455,0.5,0.51789077212806,0.547317073170732,0.52047781569966,0.471698113207547,0.562440419447092,0,0,0.63431151241535
"89",0.0113299858375177,0.666666666666667,0.530131826741996,0.545365853658537,0.486348122866895,0.500943396226415,0.562440419447092,0,0,0.480812641083521
"90",0.0114587356765804,0.833333333333333,0.546139359698682,0.573658536585366,0.416382252559727,0.54622641509434,0.571020019065777,0,0,0.623024830699774
"91",0.0115874855156431,1,0.506591337099812,0.497560975609756,0.401023890784984,0.480188679245283,0.504289799809342,0,0,0.566591422121896
"92",0.0117162353547058,0,0.550847457627119,0.491707317073171,0.488054607508532,0.604716981132075,0.533841754051478,0,0,0.55530474040632
"93",0.0118449851937685,0.166666666666667,0.526365348399247,0.549268292682927,0.549488054607508,0.507547169811321,0.566253574833174,0,0,0.54627539503386
"94",0.0119737350328312,0.333333333333333,0.547080979284369,0.545365853658537,0.69453924914676,0.524528301886792,0.583412774070543,0,0,0.514672686230248
"95",0.0121024848718939,0.5,0.598870056497175,0.546341463414634,0.604095563139932,0.613207547169811,0.590085795996187,0,0,0.562076749435666
"96",0.0122312347109566,0.666666666666667,0.668549905838041,0.766829268292683,0.411262798634811,0.631132075471698,0.648236415633937,0,0,0.62979683972912
"97",0.0123599845500193,0.833333333333333,0.725047080979284,0.72780487804878,0.303754266211604,0.800943396226415,0.638703527168732,0,1,0.724604966139955
"98",0.012488734389082,1,0.736346516007533,0.644878048780488,0.377133105802047,0.762264150943396,0.669208770257388,0,0,0.72686230248307
"99",0.0126174842281447,0,0.633709981167608,0.666341463414634,0.385665529010238,0.609433962264151,0.652049571020019,0,0,0.582392776523702
"100",0.0127462340672074,0.166666666666667,0.591337099811676,0.67219512195122,0.436860068259385,0.524528301886792,0.652049571020019,0,0,0.534988713318284
"101",0.0128749839062701,0.333333333333333,0.709981167608286,0.786341463414634,0.331058020477816,0.745283018867924,0.696854146806482,0,0,0.564334085778781
"102",0.0130037337453328,0.5,0.673258003766478,0.680975609756098,0.245733788395904,0.677358490566038,0.669208770257388,0,0,0.677200902934537
"103",0.0131324835843955,0.666666666666667,0.595103578154426,0.602926829268293,0.534129692832765,0.558490566037736,0.617731172545281,0,0,0.523702031602709
"104",0.0132612334234582,0.833333333333333,0.630885122410546,0.59219512195122,0.513651877133105,0.641509433962264,0.638703527168732,0,0,0.693002257336343
"105",0.0133899832625209,1,0.603578154425612,0.591219512195122,0.445392491467576,0.541509433962264,0.63489037178265,0,0,0.656884875846501
"106",0.0135187331015836,0,0.500941619585687,0.505365853658537,0.508532423208191,0.509433962264151,0.514775977121068,0,0,0.372460496613995
"107",0.0136474829406463,0.166666666666667,0.464218455743879,0.478048780487805,0.641638225255972,0.443396226415094,0.495710200190658,0.0545454545454545,0,0.327313769751693
"108",0.013776232779709,0.333333333333333,0.522598870056497,0.47219512195122,0.668941979522186,0.541509433962264,0.497616777883699,0,0,0.539503386004515
"109",0.0139049826187717,0.5,0.621468926553672,0.517073170731707,0.537542662116042,0.670754716981132,0.600571973307912,0,0,0.564334085778781
"110",0.0140337324578344,0.666666666666667,0.736346516007533,0.724878048780488,0.401023890784984,0.762264150943396,0.720686367969495,0,0,0.690744920993228
"111",0.0141624822968971,0.833333333333333,0.790018832391714,0.83609756097561,0.385665529010238,0.762264150943396,0.806482364156339,0,0,0.778781038374718
"112",0.0142912321359598,1,0.738229755178908,0.778536585365854,0.539249146757678,0.779245283018868,0.720686367969495,0,0,0.882618510158014
"113",0.0144199819750225,0,0.768361581920904,0.775609756097561,0.387372013651877,0.764150943396226,0.686367969494757,0,0,0.548532731376975
"114",0.0145487318140852,0.166666666666667,0.603578154425612,0.536585365853659,0.561433447098977,0.604716981132075,0.630123927550048,0,0,0.584650112866817
"115",0.0146774816531479,0.333333333333333,0.63653483992467,0.574634146341463,0.639931740614335,0.604716981132075,0.667302192564347,0,0,0.620767494356659
"116",0.0148062314922106,0.5,0.690207156308851,0.626341463414634,0.583617747440273,0.745283018867924,0.656816015252622,0,0,0.650112866817156
"117",0.0149349813312733,0.666666666666667,0.706214689265537,0.6,0.568259385665529,0.711320754716981,0.720686367969495,0,0,0.740406320541761
"118",0.015063731170336,0.833333333333333,0.641242937853107,0.559024390243902,0.703071672354951,0.626415094339623,0.652049571020019,0,0,0.613995485327314
"119",0.0151924810093987,1,0.705273069679849,0.55609756097561,0.715017064846415,0.745283018867924,0.696854146806482,0,0,0.792325056433409
"120",0.0153212308484614,0,0.794726930320151,0.589268292682927,0.592150170648464,0.840566037735849,0.753098188751192,0,0,0.758465011286682
"121",0.0154499806875241,0.166666666666667,0.837099811676083,0.748292682926829,0.45221843003413,0.819811320754717,0.828408007626311,0,0,0.785553047404063
"122",0.0155787305265868,0.333333333333333,0.831450094161958,0.750243902439024,0.435153583617748,0.800943396226415,0.819828408007626,0,0,0.799097065462754
"123",0.0157074803656495,0.5,0.847457627118644,0.737560975609756,0.52047781569966,0.840566037735849,0.838894184938036,0,0,0.853273137697517
"124",0.0158362302047122,0.666666666666667,0.693973634651601,0.72,0.583617747440273,0.811320754716981,0.715919923736892,0,0,0.760722347629797
"125",0.0159649800437749,0.833333333333333,0.666666666666667,0.712195121951219,0.593856655290103,0.65,0.696854146806482,0,0,0.702031602708804
"126",0.0160937298828376,1,0.73728813559322,0.652682926829268,0.539249146757678,0.755660377358491,0.742612011439466,0,0,0.665914221218962
"127",0.0162224797219003,0,0.743879472693032,0.810731707317073,0.508532423208191,0.677358490566038,0.806482364156339,0,0,0.595936794582393
"128",0.016351229560963,0.166666666666667,0.727871939736346,0.662439024390244,0.575085324232082,0.745283018867924,0.686367969494757,0,0,0.686230248306998
"129",0.0164799794000258,0.333333333333333,0.774011299435028,0.686829268292683,0.551194539249147,0.79622641509434,0.755004766444233,0,0,0.751693002257336
"130",0.0166087292390884,0.5,0.811676082862524,0.72,0.459044368600683,0.830188679245283,0.791229742612011,0,0,0.665914221218962
"131",0.0167374790781512,0.666666666666667,0.703389830508475,0.776585365853658,0.447098976109215,0.711320754716981,0.669208770257388,0,0,0.532731376975169
"132",0.0168662289172139,0.833333333333333,0.597928436911488,0.561951219512195,0.63481228668942,0.558490566037736,0.617731172545281,0,0,0.55530474040632
"133",0.0169949787562766,1,0.62241054613936,0.542439024390244,0.668941979522186,0.660377358490566,0.600571973307912,0,0,0.632054176072235
"134",0.0171237285953393,0,0.674199623352166,0.628292682926829,0.564846416382252,0.660377358490566,0.696854146806482,0,0,0.553047404063205
"135",0.017252478434402,0.166666666666667,0.819209039548023,0.814634146341463,0.366894197952219,0.877358490566038,0.772163965681602,0,0,0.704288939051919
"136",0.0173812282734647,0.333333333333333,0.862523540489642,0.867317073170732,0.259385665529009,0.864150943396226,0.875119161105815,0,0,0.751693002257336
"137",0.0175099781125274,0.5,0.81638418079096,0.838048780487805,0.324232081911263,0.840566037735849,0.838894184938036,0,0,0.713318284424379
"138",0.0176387279515901,0.666666666666667,0.791902071563088,0.755121951219512,0.385665529010238,0.783018867924528,0.801715919923737,0,0,0.62979683972912
"139",0.0177674777906528,0.833333333333333,0.739171374764595,0.644878048780488,0.443686006825939,0.711320754716981,0.737845567206864,0,0,0.641083521444695
"140",0.0178962276297155,1,0.755178907721281,0.678048780487805,0.389078498293515,0.764150943396226,0.734032411820782,0,0,0.72234762979684
"141",0.0180249774687782,0,0.769303201506591,0.820487804878049,0.203071672354949,0.726415094339623,0.801715919923737,0,0,0.758465011286682
"142",0.0181537273078409,0.166666666666667,0.656308851224105,0.658536585365854,0.305460750853242,0.609433962264151,0.669208770257388,0,0,0.467268623024831
"143",0.0182824771469036,0.333333333333333,0.627118644067796,0.666341463414634,0.317406143344709,0.592452830188679,0.652049571020019,0,0,0.519187358916479
"144",0.0184112269859663,0.5,0.62241054613936,0.685853658536586,0.334470989761091,0.592452830188679,0.652049571020019,0,0,0.573363431151242
"145",0.018539976825029,0.666666666666667,0.62241054613936,0.688780487804878,0.378839590443685,0.585849056603774,0.656816015252622,0,0,0.523702031602709
"146",0.0186687266640917,0.833333333333333,0.615819209039548,0.704390243902439,0.341296928327646,0.565094339622642,0.638703527168732,0,0,0.503386004514673
"147",0.0187974765031544,1,0.628060263653484,0.71609756097561,0.312286689419795,0.575471698113208,0.686367969494757,0,0,0.471783295711061
"148",0.0189262263422171,0,0.67608286252354,0.742439024390244,0.428327645051194,0.643396226415094,0.703527168732126,0,0,0.749435665914221
"149",0.0190549761812798,0.166666666666667,0.678907721280603,0.72,0.518771331058021,0.631132075471698,0.696854146806482,0,0,0.632054176072235
"150",0.0191837260203425,0.333333333333333,0.63653483992467,0.594146341463415,0.598976109215016,0.592452830188679,0.652049571020019,0,0,0.564334085778781
"151",0.0193124758594052,0.5,0.64406779661017,0.64390243902439,0.52047781569966,0.604716981132075,0.696854146806482,0,0,0.505643340857788
"152",0.0194412256984679,0.666666666666667,0.648775894538606,0.732682926829268,0.29863481228669,0.631132075471698,0.686367969494757,0,0,0.562076749435666
"153",0.0195699755375306,0.833333333333333,0.659133709981168,0.717073170731707,0.230375426621161,0.622641509433962,0.715919923736892,0,0,0.625282167042889
"154",0.0196987253765933,1,0.625235404896422,0.690731707317073,0.401023890784984,0.565094339622642,0.686367969494757,0,0,0.519187358916479
"155",0.019827475215656,0,0.61864406779661,0.679024390243902,0.508532423208191,0.54622641509434,0.686367969494757,0,0,0.442437923250564
"156",0.0199562250547187,0.166666666666667,0.629943502824859,0.737560975609756,0.522184300341296,0.575471698113208,0.667302192564347,0,0,0.433408577878104
"157",0.0200849748937814,0.333333333333333,0.671374764595103,0.789268292682927,0.511945392491468,0.65,0.715919923736892,0,1,0.516930022573363
"158",0.0202137247328441,0.5,0.69774011299435,0.777560975609756,0.527303754266212,0.660377358490566,0.742612011439466,0,0,0.566591422121896
"159",0.0203424745719068,0.666666666666667,0.727871939736346,0.749268292682927,0.530716723549487,0.716037735849057,0.696854146806482,0,0,0.627539503386005
"160",0.0204712244109695,0.833333333333333,0.782485875706215,0.760975609756098,0.491467576791809,0.779245283018868,0.755004766444233,0,0,0.740406320541761
"161",0.0205999742500322,1,0.836158192090395,0.817560975609756,0.40273037542662,0.819811320754717,0.828408007626311,0,0,0.866817155756208
"162",0.0207287240890949,0,0.875706214689265,0.888780487804878,0.354948805460751,0.849056603773585,0.877025738798856,0,0,0.674943566591422
"163",0.0208574739281576,0.166666666666667,0.836158192090395,0.88,0.361774744027303,0.847169811320755,0.823641563393708,0,0,0.758465011286682
"164",0.0209862237672203,0.333333333333333,0.906779661016949,0.914146341463415,0.373720136518772,0.89811320754717,0.909437559580553,0,0,0.769751693002257
"165",0.021114973606283,0.5,0.922787193973635,0.901463414634146,0.385665529010238,0.89811320754717,0.926596758817922,0,0,0.695259593679458
"166",0.0212437234453457,0.666666666666667,0.828625235404896,0.87609756097561,0.378839590443685,0.867924528301887,0.877025738798856,0,0,0.562076749435666
"167",0.0213724732844084,0.833333333333333,0.825800376647834,0.800975609756097,0.501706484641639,0.849056603773585,0.791229742612011,0,0,0.860045146726862
"168",0.0215012231234711,1,0.847457627118644,0.770731707317073,0.566552901023891,0.847169811320755,0.806482364156339,0,0,1
"169",0.0216299729625338,0,0.887947269303201,0.809756097560976,0.503412969283277,0.89811320754717,0.875119161105815,0,0,0.632054176072235
"170",0.0217587228015965,0.166666666666667,0.885122410546139,0.852682926829268,0.493174061433447,0.867924528301887,0.887511916110581,0,0,0.679458239277652
"171",0.0218874726406592,0.333333333333333,0.790018832391714,0.76,0.593856655290103,0.728301886792453,0.840800762631077,0,0,0.602708803611738
"172",0.0220162224797219,0.5,0.740112994350282,0.747317073170732,0.544368600682594,0.716037735849057,0.772163965681602,0,0,0.519187358916479
"173",0.0221449723187846,0.666666666666667,0.706214689265537,0.768780487804878,0.51023890784983,0.660377358490566,0.737845567206864,0,0,0.553047404063205
"174",0.0222737221578473,0.833333333333333,0.724105461393597,0.749268292682927,0.542662116040956,0.707547169811321,0.715919923736892,0,0,0.645598194130926
"175",0.02240247199691,1,0.78060263653484,0.760975609756098,0.581911262798634,0.792452830188679,0.742612011439466,0,0,0.72234762979684
"176",0.0225312218359727,0,0.83804143126177,0.790243902439024,0.604095563139932,0.830188679245283,0.828408007626311,0,0,0.595936794582393
"177",0.0226599716750354,0.166666666666667,0.868173258003766,0.785365853658537,0.614334470989762,0.849056603773585,0.847473784556721,0,0,0.600451467268623
"178",0.0227887215140981,0.333333333333333,0.868173258003766,0.80390243902439,0.63481228668942,0.849056603773585,0.857959961868446,0,0,0.650112866817156
"179",0.0229174713531608,0.5,0.872881355932203,0.841951219512195,0.604095563139932,0.847169811320755,0.875119161105815,0,0,0.647855530474041
"180",0.0230462211922235,0.666666666666667,0.874764595103578,0.849756097560976,0.527303754266212,0.847169811320755,0.875119161105815,0,0,0.72234762979684
"181",0.0231749710312862,0.833333333333333,0.890772128060264,0.865365853658536,0.462457337883958,0.864150943396226,0.892278360343184,0,0,0.832957110609481
"182",0.0233037208703489,1,0.80225988700565,0.797073170731707,0.496587030716723,0.840566037735849,0.782650142993327,0,0,0.839729119638826
"183",0.0234324707094116,0,0.715630885122411,0.642926829268293,0.638225255972695,0.716037735849057,0.742612011439466,0,0,0.54176072234763
"184",0.0235612205484743,0.166666666666667,0.794726930320151,0.798048780487805,0.517064846416382,0.764150943396226,0.819828408007626,0,0,0.595936794582393
"185",0.023689970387537,0.333333333333333,0.85969868173258,0.845853658536585,0.45221843003413,0.864150943396226,0.875119161105815,0,0,0.873589164785553
"186",0.0238187202265997,0.5,0.786252354048964,0.724878048780488,0.484641638225256,0.811320754716981,0.810295519542421,0,0,0.733634311512415
"187",0.0239474700656624,0.666666666666667,0.754237288135593,0.694634146341463,0.54778156996587,0.762264150943396,0.737845567206864,0,0,0.582392776523702
"188",0.0240762199047251,0.833333333333333,0.84180790960452,0.857560975609756,0.419795221843002,0.849056603773585,0.828408007626311,0,0,0.697516930022573
"189",0.0242049697437878,1,0.890772128060264,0.896585365853659,0.41296928327645,0.847169811320755,0.909437559580553,0,0,0.783295711060948
"190",0.0243337195828505,0,0.880414312617702,0.891707317073171,0.407849829351536,0.877358490566038,0.887511916110581,0,0,0.577878103837472
"191",0.0244624694219132,0.166666666666667,0.898305084745763,0.861463414634146,0.383959044368601,0.864150943396226,0.892278360343184,0,0,0.618510158013544
"192",0.0245912192609759,0.333333333333333,0.808851224105461,0.739512195121951,0.464163822525597,0.830188679245283,0.838894184938036,0,0,0.575620767494357
"193",0.0247199691000386,0.5,0.805084745762712,0.752195121951219,0.515358361774744,0.774528301886792,0.819828408007626,0,0,0.584650112866817
"194",0.0248487189391013,0.666666666666667,0.803201506591337,0.739512195121951,0.551194539249147,0.764150943396226,0.819828408007626,0,0,0.63431151241535
"195",0.024977468778164,0.833333333333333,0.832391713747646,0.717073170731707,0.522184300341296,0.840566037735849,0.801715919923737,0,0,0.796839729119639
"196",0.0251062186172267,1,0.868173258003766,0.747317073170732,0.488054607508532,0.859433962264151,0.838894184938036,0,0,0.841986455981941
"197",0.0252349684562894,0,0.867231638418079,0.812682926829268,0.482935153583618,0.830188679245283,0.875119161105815,0,0,0.724604966139955
