"","dayindex","temp","dewp","max","min","fog","NUM_REPORTS"
"104",0.0131341746072624,0.615686274509804,0.559536354056902,0.627815866797258,0.624380574826561,0,1347
"105",0.0132629410249807,0.587254901960784,0.558482613277134,0.523996082272282,0.620416253716551,0,1226
"106",0.0133917074426989,0.480392156862745,0.465753424657534,0.490695396669932,0.495540138751239,0,1177
"107",0.0135204738604172,0.442156862745098,0.436248682824025,0.422135161606268,0.475718533201189,0,1194
"108",0.0136492402781355,0.502941176470588,0.429926238145416,0.523996082272282,0.477700693756194,0,1338
"109",0.0137780066958537,0.605882352941176,0.478398314014752,0.658178256611165,0.584737363726462,0,1323
"110",0.013906773113572,0.725490196078431,0.702845100105374,0.753183153770813,0.709613478691774,0,1475
"111",0.0140355395312902,0.781372549019608,0.822971548998946,0.753183153770813,0.798810703666997,0,1370
"112",0.0141643059490085,0.727450980392157,0.760800842992624,0.770812928501469,0.709613478691774,0,1353
"113",0.0142930723667268,0.758823529411765,0.757639620653319,0.755142017629775,0.673934588701685,0,1308
"114",0.014421838784445,0.587254901960784,0.499473129610116,0.589618021547503,0.615460852329039,0,1294
"115",0.0145506052021633,0.62156862745098,0.540569020021075,0.589618021547503,0.654112983151635,0,1299
"116",0.0146793716198815,0.677450980392157,0.596417281348788,0.735553379040157,0.643211100099108,0,1358
"117",0.0148081380375998,0.694117647058824,0.567966280295047,0.700293829578844,0.709613478691774,0,1504
"118",0.0149369044553181,0.626470588235294,0.523709167544784,0.612144955925563,0.638255698711596,0,1302
"119",0.0150656708730363,0.693137254901961,0.520547945205479,0.735553379040157,0.684836471754212,0,1295
"120",0.0151944372907546,0.786274509803922,0.556375131717597,0.834476003917728,0.743310208126858,0,1433
"121",0.0153232037084728,0.830392156862745,0.72813487881981,0.812928501469148,0.821605550049554,0,1546
"122",0.0154519701261911,0.824509803921569,0.730242360379347,0.79333986287953,0.812685827552032,0,1462
"123",0.0155807365439093,0.841176470588235,0.71654373024236,0.834476003917728,0.832507433102081,0,1441
"124",0.0157095029616276,0.681372549019608,0.697576396206533,0.80411361410382,0.704658077304262,0,1533
"125",0.0158382693793459,0.652941176470588,0.689146469968388,0.636630754162586,0.684836471754212,0,1347
"126",0.0159670357970641,0.726470588235294,0.624868282402529,0.746327130264447,0.732408325074331,0,1222
"127",0.0160958022147824,0.733333333333333,0.795574288724974,0.665034280117532,0.798810703666997,0,1392
"128",0.0162245686325006,0.716666666666667,0.635405690200211,0.735553379040157,0.673934588701685,0,1412
"129",0.0163533350502189,0.764705882352941,0.661749209694415,0.788442703232125,0.745292368681863,0,1469
"130",0.0164821014679372,0.803921568627451,0.697576396206533,0.823702252693438,0.782953419226957,0,1336
"131",0.0166108678856554,0.691176470588235,0.758693361433087,0.700293829578844,0.65609514370664,0,1358
"132",0.0167396343033737,0.581372549019608,0.526870389884089,0.541625857002938,0.602576808721506,0,1245
"133",0.0168684007210919,0.606862745098039,0.505795574288725,0.647404505386876,0.584737363726462,0,1209
"134",0.0169971671388102,0.66078431372549,0.598524762908324,0.647404505386876,0.684836471754212,0,1300
"135",0.0171259335565285,0.811764705882353,0.799789251844046,0.872673849167483,0.763131813676908,0,1420
"136",0.0172546999742467,0.856862745098039,0.856691253951528,0.85896180215475,0.870168483647175,0,1381
"137",0.017383466391965,0.808823529411765,0.825079030558483,0.834476003917728,0.832507433102081,0,1407
"138",0.0175122328096832,0.783333333333333,0.735511064278187,0.774730656219393,0.793855302279485,0,1439
"139",0.0176409992274015,0.72843137254902,0.616438356164383,0.700293829578844,0.727452923686819,0,1335
"140",0.0177697656451198,0.745098039215686,0.652265542676501,0.755142017629775,0.723488602576809,0,1282
"141",0.017898532062838,0.759803921568627,0.806111696522655,0.715964740450539,0.793855302279485,0,1437
"142",0.0180272984805563,0.642156862745098,0.631190727081138,0.594515181194907,0.65609514370664,0,1277
"143",0.0181560648982745,0.611764705882353,0.639620653319283,0.576885406464251,0.638255698711596,0,1233
"144",0.0182848313159928,0.606862745098039,0.660695468914647,0.576885406464251,0.638255698711596,0,1312
"145",0.018413597733711,0.606862745098039,0.663856691253952,0.570029382957885,0.643211100099108,0,1350
"146",0.0185423641514293,0.6,0.680716543730242,0.548481880509305,0.624380574826561,0,1161
"147",0.0186711305691476,0.612745098039216,0.69336143308746,0.559255631733595,0.673934588701685,0,1152
"148",0.0187998969868658,0.662745098039216,0.721812434141201,0.629774730656219,0.691774033696729,0,1325
"149",0.0189286634045841,0.665686274509804,0.697576396206533,0.617042115572968,0.684836471754212,0,1409
"150",0.0190574298223023,0.62156862745098,0.561643835616438,0.576885406464251,0.638255698711596,0,1343
"151",0.0191861962400206,0.629411764705882,0.615384615384615,0.589618021547503,0.684836471754212,0,1297
"152",0.0193149626577389,0.634313725490196,0.711275026343519,0.617042115572968,0.673934588701685,0,1664
"153",0.0194437290754571,0.645098039215686,0.694415173867229,0.60822722820764,0.704658077304262,0,1398
"154",0.0195724954931754,0.609803921568628,0.665964172813488,0.548481880509305,0.673934588701685,0,1184
"155",0.0197012619108936,0.602941176470588,0.65331928345627,0.528893241919687,0.673934588701685,0,1371
"156",0.0198300283286119,0.614705882352941,0.71654373024236,0.559255631733595,0.654112983151635,0,1281
"157",0.0199587947463302,0.657843137254902,0.772391991570074,0.636630754162586,0.704658077304262,1,1344
"158",0.0200875611640484,0.685294117647059,0.759747102212856,0.647404505386876,0.732408325074331,0,1326
"159",0.0202163275817667,0.716666666666667,0.729188619599578,0.705190989226249,0.684836471754212,0,1370
"160",0.0203450939994849,0.773529411764706,0.741833508956797,0.770812928501469,0.745292368681863,0,1386
"161",0.0204738604172032,0.829411764705882,0.802950474183351,0.812928501469148,0.821605550049554,0,1413
"162",0.0206026268349215,0.870588235294118,0.879873551106428,0.843290891283056,0.87215064420218,0,1476
"163",0.0207313932526397,0.829411764705882,0.870389884088514,0.841332027424094,0.816650148662042,0,1380
"164",0.020860159670358,0.902941176470588,0.9072708113804,0.894221351616063,0.905847373637265,0,1429
"165",0.0209889260880762,0.919607843137255,0.893572181243414,0.894221351616063,0.923686818632309,0,1392
"166",0.0211176925057945,0.82156862745098,0.866174920969441,0.862879529872674,0.87215064420218,0,1421
"167",0.0212464589235127,0.818627450980392,0.785036880927292,0.843290891283056,0.782953419226957,0,1376
"168",0.021375225341231,0.841176470588235,0.752370916754478,0.841332027424094,0.798810703666997,0,1435
"169",0.0215039917589493,0.883333333333333,0.794520547945206,0.894221351616063,0.870168483647175,0,1494
"170",0.0216327581766675,0.880392156862745,0.840885142255005,0.862879529872674,0.883052527254708,0,1535
"171",0.0217615245943858,0.781372549019608,0.740779768177028,0.717923604309501,0.834489593657086,0,1405
"172",0.021890291012104,0.729411764705882,0.727081138040042,0.705190989226249,0.763131813676908,0,1321
"173",0.0220190574298223,0.694117647058824,0.750263435194942,0.647404505386876,0.727452923686819,0,1374
"174",0.0221478238475406,0.712745098039216,0.729188619599578,0.696376101860921,0.704658077304262,0,1326
"175",0.0222765902652588,0.77156862745098,0.741833508956797,0.784524975514202,0.732408325074331,0,1286
"176",0.0224053566829771,0.831372549019608,0.773445732349842,0.823702252693438,0.821605550049554,0,1382
"177",0.0225341231006953,0.862745098039216,0.768177028451001,0.843290891283056,0.841427155599604,0,1363
"178",0.0226628895184136,0.862745098039216,0.788198103266596,0.843290891283056,0.852329038652131,0,1364
"179",0.0227916559361319,0.867647058823529,0.829293993677555,0.841332027424094,0.870168483647175,0,1380
"180",0.0229204223538501,0.869607843137255,0.837723919915701,0.841332027424094,0.870168483647175,0,1450
"181",0.0230491887715684,0.886274509803922,0.854583772391991,0.85896180215475,0.88800792864222,0,1404
"182",0.0231779551892866,0.794117647058823,0.780821917808219,0.834476003917728,0.774033696729435,0,1602
"183",0.0233067216070049,0.703921568627451,0.614330874604847,0.705190989226249,0.732408325074331,0,1372
"184",0.0234354880247232,0.786274509803922,0.781875658587987,0.755142017629775,0.812685827552032,0,1316
"185",0.0235642544424414,0.853921568627451,0.833508956796628,0.85896180215475,0.870168483647175,0,1420
"186",0.0236930208601597,0.777450980392157,0.702845100105374,0.80411361410382,0.802775024777007,0,1377
"187",0.0238217872778779,0.744117647058823,0.670179135932561,0.753183153770813,0.727452923686819,0,1455
"188",0.0239505536955962,0.835294117647059,0.846153846153846,0.843290891283056,0.821605550049554,0,1447
"189",0.0240793201133144,0.886274509803922,0.888303477344573,0.841332027424094,0.905847373637265,0,1385
"190",0.0242080865310327,0.875490196078431,0.883034773445732,0.872673849167483,0.883052527254708,0,1431
"191",0.024336852948751,0.894117647058824,0.850368809272919,0.85896180215475,0.88800792864222,0,1492
"192",0.0244656193664692,0.800980392156863,0.718651211801897,0.823702252693438,0.832507433102081,0,1397
"193",0.0245943857841875,0.797058823529412,0.732349841938883,0.765915768854065,0.812685827552032,0,1419
"194",0.0247231522019057,0.795098039215686,0.718651211801897,0.755142017629775,0.812685827552032,0,1511
"195",0.024851918619624,0.825490196078431,0.694415173867229,0.834476003917728,0.793855302279485,0,1442
"196",0.0249806850373423,0.862745098039216,0.727081138040042,0.854064642507346,0.832507433102081,0,1391
"197",0.0251094514550605,0.861764705882353,0.79768177028451,0.823702252693438,0.870168483647175,0,1511
"198",0.0252382178727788,0.876470588235294,0.866174920969441,0.834476003917728,0.921704658077304,0,1425
"199",0.025366984290497,0.864705882352941,0.925184404636459,0.843290891283056,0.901883052527255,0,1406
"200",0.0254957507082153,0.884313725490196,0.932560590094837,0.862879529872674,0.901883052527255,0,1403
"201",0.0256245171259336,0.906862745098039,0.931506849315069,0.901077375122429,0.921704658077304,0,1555
"202",0.0257532835436518,0.917647058823529,0.94204425711275,0.876591576885407,0.959365708622398,0,1502
"203",0.0258820499613701,0.888235294117647,0.933614330874605,0.911851126346719,0.905847373637265,0,1429
"204",0.0260108163790883,0.874509803921569,0.932560590094837,0.894221351616063,0.905847373637265,1,1468
"205",0.0261395827968066,0.885294117647059,0.933614330874605,0.862879529872674,0.901883052527255,0,1418
"206",0.0262683492145249,0.823529411764706,0.896733403582719,0.823702252693438,0.852329038652131,0,1464
"207",0.0263971156322431,0.81078431372549,0.833508956796628,0.755142017629775,0.852329038652131,0,1434
"208",0.0265258820499614,0.794117647058823,0.779768177028451,0.735553379040157,0.816650148662042,0,1465
"209",0.0266546484676796,0.815686274509804,0.825079030558483,0.770812928501469,0.834489593657086,0,1458
"210",0.0267834148853979,0.868627450980392,0.908324552160169,0.876591576885407,0.905847373637265,0,1423
"211",0.0269121813031161,0.867647058823529,0.91886195995785,0.85896180215475,0.88800792864222,0,1464
"212",0.0270409477208344,0.913725490196078,0.923076923076923,0.911851126346719,0.923686818632309,0,1416
"213",0.0271697141385527,0.930392156862745,0.932560590094837,0.901077375122429,0.952428146679881,0,1586
"214",0.0272984805562709,0.877450980392157,0.940990516332982,0.854064642507346,0.901883052527255,1,1310
"215",0.0274272469739892,0.870588235294118,0.927291886195996,0.823702252693438,0.921704658077304,0,1417
"216",0.0275560133917074,0.847058823529412,0.856691253951528,0.812928501469148,0.852329038652131,0,1516
"217",0.0276847798094257,0.877450980392157,0.886195995785037,0.862879529872674,0.87215064420218,0,1472
"218",0.027813546227144,0.891176470588235,0.87881981032666,0.876591576885407,0.88800792864222,0,1503
"219",0.0279423126448622,0.916666666666667,0.928345626975764,0.911851126346719,0.921704658077304,0,1441
"220",0.0280710790625805,0.937254901960784,0.935721812434141,0.901077375122429,0.952428146679881,0,1433
"221",0.0281998454802987,0.93235294117647,0.938883034773446,0.911851126346719,0.941526263627354,0,1343
"222",0.028328611898017,0.833333333333333,0.836670179135933,0.862879529872674,0.89197224975223,0,1563
"223",0.0284573783157353,0.806862745098039,0.777660695468915,0.753183153770813,0.816650148662042,0,1390
"224",0.0285861447334535,0.814705882352941,0.773445732349842,0.806072477962782,0.798810703666997,0,1406
"225",0.0287149111511718,0.811764705882353,0.813487881981033,0.753183153770813,0.870168483647175,0,1412
"226",0.02884367756889,0.768627450980392,0.69968387776607,0.735553379040157,0.763131813676908,0,1410
"227",0.0289724439866083,0.777450980392157,0.741833508956797,0.746327130264447,0.802775024777007,0,1520
"228",0.0291012104043266,0.777450980392157,0.850368809272919,0.700293829578844,0.834489593657086,0,1433
"229",0.0292299768220448,0.772549019607843,0.777660695468915,0.755142017629775,0.774033696729435,0,1335
"230",0.0293587432397631,0.761764705882353,0.819810326659642,0.700293829578844,0.816650148662042,0,1324
"231",0.0294875096574813,0.747058823529412,0.822971548998946,0.700293829578844,0.798810703666997,0,1244
"232",0.0296162760751996,0.764705882352941,0.775553213909378,0.755142017629775,0.763131813676908,0,1467
"233",0.0297450424929178,0.77843137254902,0.772391991570074,0.770812928501469,0.780971258671952,0,1350
"234",0.0298738089106361,0.835294117647059,0.883034773445732,0.843290891283056,0.883052527254708,0,1382
"235",0.0300025753283544,0.811764705882353,0.902002107481559,0.746327130264447,0.883052527254708,0,1308
"236",0.0301313417460726,0.811764705882353,0.888303477344573,0.774730656219393,0.863230921704658,0,1418
"237",0.0302601081637909,0.823529411764706,0.929399367755532,0.774730656219393,0.883052527254708,0,1385
"238",0.0303888745815091,0.82843137254902,0.888303477344573,0.788442703232125,0.870168483647175,0,1420
"239",0.0305176409992274,0.837254901960784,0.848261327713382,0.812928501469148,0.841427155599604,0,1483
"240",0.0306464074169457,0.817647058823529,0.814541622760801,0.770812928501469,0.834489593657086,0,1410
"241",0.0307751738346639,0.8,0.779768177028451,0.79333986287953,0.782953419226957,0,1454
"242",0.0309039402523822,0.85,0.848261327713382,0.834476003917728,0.883052527254708,0,1427
"243",0.0310327066701004,0.8,0.85563751317176,0.80411361410382,0.852329038652131,0,1473
"244",0.0311614730878187,0.720588235294118,0.700737618545838,0.647404505386876,0.774033696729435,0,1582
"245",0.031290239505537,0.743137254901961,0.732349841938883,0.765915768854065,0.723488602576809,0,1325
"246",0.0314190059232552,0.823529411764706,0.814541622760801,0.823702252693438,0.812685827552032,0,1367
"247",0.0315477723409735,0.812745098039216,0.821917808219178,0.79333986287953,0.863230921704658,0,1401
"248",0.0316765387586917,0.766666666666667,0.788198103266596,0.746327130264447,0.782953419226957,0,1308
"249",0.03180530517641,0.820588235294118,0.817702845100105,0.841332027424094,0.816650148662042,0,1423
"250",0.0319340715941282,0.854901960784314,0.9072708113804,0.85896180215475,0.870168483647175,0,1570
"251",0.0320628380118465,0.848039215686274,0.877766069546891,0.834476003917728,0.901883052527255,0,1574
"252",0.0321916044295648,0.776470588235294,0.848261327713382,0.717923604309501,0.780971258671952,0,1322
"253",0.032320370847283,0.720588235294118,0.732349841938883,0.755142017629775,0.723488602576809,0,1383
"254",0.0324491372650013,0.753921568627451,0.735511064278187,0.765915768854065,0.723488602576809,0,1374
"255",0.0325779036827195,0.803921568627451,0.760800842992624,0.80411361410382,0.782953419226957,0,1344
"256",0.0327066701004378,0.754901960784314,0.754478398314015,0.765915768854065,0.793855302279485,0,1274
"257",0.0328354365181561,0.680392156862745,0.642781875658588,0.612144955925563,0.727452923686819,0,1403
"258",0.0329642029358743,0.691176470588235,0.645943097997892,0.636630754162586,0.723488602576809,0,1501
"259",0.0330929693535926,0.700980392156863,0.682824025289779,0.682664054848188,0.709613478691774,0,1340
"260",0.0332217357713108,0.720588235294118,0.719704952581665,0.665034280117532,0.745292368681863,0,1247
"261",0.0333505021890291,0.719607843137255,0.750263435194942,0.665034280117532,0.745292368681863,0,1286
"262",0.0334792686067474,0.732352941176471,0.828240252897787,0.665034280117532,0.780971258671952,0,1289
"263",0.0336080350244656,0.716666666666667,0.740779768177028,0.705190989226249,0.723488602576809,0,1368
"264",0.0337368014421839,0.733333333333333,0.798735511064278,0.665034280117532,0.798810703666997,0,1500
"265",0.0338655678599021,0.72156862745098,0.755532139093783,0.715964740450539,0.713577799801784,0,1435
"266",0.0339943342776204,0.719607843137255,0.770284510010537,0.686581782566112,0.743310208126858,0,1267
"267",0.0341231006953387,0.601960784313726,0.631190727081138,0.523996082272282,0.65609514370664,0,1283
"268",0.0342518671130569,0.581372549019608,0.540569020021075,0.541625857002938,0.602576808721506,0,1310
"269",0.0343806335307752,0.647058823529412,0.566912539515279,0.665034280117532,0.65609514370664,0,1393
"270",0.0345093999484934,0.641176470588235,0.650158061116965,0.598432908912831,0.643211100099108,0,1450
"271",0.0346381663662117,0.633333333333333,0.675447839831401,0.523996082272282,0.709613478691774,0,1462
"272",0.0347669327839299,0.656862745098039,0.689146469968388,0.617042115572968,0.673934588701685,0,1383
"273",0.0348956992016482,0.662745098039216,0.710221285563751,0.682664054848188,0.638255698711596,1,1346
"275",0.0351532320370847,0.750980392156863,0.767123287671233,0.788442703232125,0.727452923686819,0,1411
"276",0.035281998454803,0.793137254901961,0.684931506849315,0.770812928501469,0.816650148662042,0,1495
"277",0.0354107648725212,0.662745098039216,0.711275026343519,0.665034280117532,0.691774033696729,0,1336
"278",0.0355395312902395,0.576470588235294,0.643835616438356,0.506366307541626,0.65609514370664,0,1424
"279",0.0356682977079578,0.527450980392157,0.507903055848261,0.48873653281097,0.531219028741328,0,1366
"280",0.035797064125676,0.507843137254902,0.456269757639621,0.501469147894221,0.495540138751239,0,1243
"281",0.0359258305433943,0.618627450980392,0.546891464699684,0.629774730656219,0.602576808721506,0,1381
"282",0.0360545969611125,0.709803921568627,0.656480505795574,0.705190989226249,0.723488602576809,0,1462
"283",0.0361833633788308,0.714705882352941,0.746048472075869,0.647404505386876,0.782953419226957,0,1380
"284",0.0363121297965491,0.669607843137255,0.694415173867229,0.627815866797258,0.704658077304262,0,1397
"285",0.0364408962142673,0.647058823529412,0.741833508956797,0.576885406464251,0.709613478691774,0,1477
"286",0.0365696626319856,0.686274509803922,0.792413066385669,0.665034280117532,0.745292368681863,0,1257
"287",0.0366984290497038,0.633333333333333,0.691253951527924,0.576885406464251,0.673934588701685,0,1196
