"","day","temp","dewp","max","min","NUM_REPORTS"
"51",1,0.474334600760456,0.49050949050949,0.471698113207547,0.485908649173955,0
"52",0,0.48574144486692,0.548451548451548,0.473584905660377,0.487852283770651,0
"53",0.166666666666667,0.480038022813688,0.531468531468531,0.490566037735849,0.505344995140913,0
"54",0.833333333333333,0.438212927756654,0.489510489510489,0.371698113207547,0.487852283770651,0
"55",0,0.475285171102662,0.436563436563437,0.456603773584906,0.487852283770651,0
"56",0.166666666666667,0.504752851711027,0.467532467532467,0.490566037735849,0.516034985422741,0
"57",0.333333333333333,0.523764258555133,0.456543456543457,0.528301886792453,0.494655004859086,0.111111111111111
"58",0.666666666666667,0.536121673003802,0.537462537462537,0.519811320754717,0.535471331389699,0.111111111111111
"59",0.833333333333333,0.437262357414449,0.390609390609391,0.461320754716981,0.456754130223518,0.333333333333333
"60",1,0.33745247148289,0.32967032967033,0.286792452830189,0.382896015549077,0.111111111111111
"61",0,0.345057034220532,0.288711288711289,0.337735849056604,0.365403304178814,0.111111111111111
"62",0.333333333333333,0.473384030418251,0.410589410589411,0.490566037735849,0.470359572400389,0.111111111111111
"63",0.666666666666667,0.525665399239544,0.534465534465534,0.500943396226415,0.553935860058309,0
"64",1,0.501901140684411,0.485514485514485,0.480188679245283,0.494655004859086,0.333333333333333
"65",0,0.546577946768061,0.479520479520479,0.604716981132075,0.524781341107872,0
"66",0.166666666666667,0.521863117870722,0.538461538461538,0.507547169811321,0.557823129251701,0.222222222222222
"67",0.333333333333333,0.542775665399239,0.534465534465534,0.524528301886792,0.575315840621963,0
"68",0.5,0.595057034220532,0.535464535464535,0.613207547169811,0.582118561710398,0
"69",0.666666666666667,0.665399239543726,0.761238761238761,0.631132075471698,0.641399416909621,0.111111111111111
"70",0.833333333333333,0.722433460076046,0.721278721278721,0.800943396226415,0.631681243926142,0
"71",1,0.73384030418251,0.636363636363636,0.762264150943396,0.662779397473275,0
"72",0.166666666666667,0.58745247148289,0.664335664335664,0.524528301886792,0.645286686103013,0
"73",0.333333333333333,0.707224334600761,0.781218781218781,0.745283018867924,0.690962099125364,0.222222222222222
"74",0.5,0.670152091254753,0.673326673326673,0.677358490566038,0.662779397473275,0.111111111111111
"75",0.666666666666667,0.591254752851711,0.593406593406593,0.558490566037736,0.610301263362488,0.333333333333333
"76",0.833333333333333,0.627376425855513,0.582417582417582,0.641509433962264,0.631681243926142,0.111111111111111
"77",1,0.599809885931559,0.581418581418581,0.541509433962264,0.62779397473275,0.111111111111111
"78",0,0.496197718631179,0.493506493506493,0.509433962264151,0.505344995140913,0.111111111111111
"79",0.166666666666667,0.459125475285171,0.465534465534465,0.443396226415094,0.485908649173955,0.222222222222222
"80",0.333333333333333,0.518060836501901,0.45954045954046,0.541509433962264,0.487852283770651,0.222222222222222
"81",0.5,0.61787072243346,0.505494505494505,0.670754716981132,0.592808551992225,0.222222222222222
"82",0.666666666666667,0.73384030418251,0.718281718281718,0.762264150943396,0.715257531584062,0.333333333333333
"83",0.833333333333333,0.788022813688213,0.832167832167832,0.762264150943396,0.802721088435374,0.111111111111111
"84",1,0.73574144486692,0.773226773226773,0.779245283018868,0.715257531584062,0.333333333333333
"85",0,0.76615969581749,0.77022977022977,0.764150943396226,0.680272108843537,0.222222222222222
"86",0.166666666666667,0.599809885931559,0.525474525474525,0.604716981132075,0.622934888241011,0
"87",0.333333333333333,0.633079847908745,0.564435564435564,0.604716981132075,0.660835762876579,0.222222222222222
"88",0.666666666666667,0.703422053231939,0.59040959040959,0.711320754716981,0.715257531584062,0.111111111111111
"89",1,0.702471482889734,0.545454545454545,0.745283018867924,0.690962099125364,0
"90",0.166666666666667,0.835551330798479,0.742257742257742,0.819811320754717,0.825072886297376,0.333333333333333
"91",0.333333333333333,0.829847908745247,0.744255744255744,0.800943396226415,0.816326530612245,0.111111111111111
"92",0.5,0.846007604562738,0.731268731268731,0.840566037735849,0.835762876579203,0.111111111111111
"93",0.666666666666667,0.69106463878327,0.713286713286713,0.811320754716981,0.710398445092323,0
"94",1,0.734790874524715,0.644355644355644,0.755660377358491,0.737609329446064,0.333333333333333
"95",0,0.741444866920152,0.806193806193806,0.677358490566038,0.802721088435374,0.444444444444444
"96",0.333333333333333,0.771863117870722,0.679320679320679,0.79622641509434,0.750242954324587,0.222222222222222
"97",0.5,0.809885931558935,0.713286713286713,0.830188679245283,0.787172011661808,0.222222222222222
"98",0.666666666666667,0.700570342205323,0.771228771228771,0.711320754716981,0.662779397473275,0.111111111111111
"99",0.833333333333333,0.594106463878327,0.551448551448551,0.558490566037736,0.610301263362488,0.333333333333333
"100",0,0.671102661596958,0.619380619380619,0.660377358490566,0.690962099125364,0.111111111111111
"101",0.5,0.814638783269962,0.834165834165834,0.840566037735849,0.835762876579203,0.111111111111111
"102",0.666666666666667,0.789923954372624,0.749250749250749,0.783018867924528,0.797862001943635,0.222222222222222
"103",0,0.767110266159696,0.816183816183816,0.726415094339623,0.797862001943635,0
"104",1,0.624524714828897,0.709290709290709,0.575471698113208,0.680272108843537,0
"105",0.166666666666667,0.675855513307985,0.713286713286713,0.631132075471698,0.690962099125364,0
"106",0.5,0.640684410646388,0.635364635364635,0.604716981132075,0.690962099125364,0.111111111111111
"107",0.666666666666667,0.645437262357414,0.726273726273726,0.631132075471698,0.680272108843537,0.111111111111111
"108",0.833333333333333,0.655893536121673,0.71028971028971,0.622641509433962,0.710398445092323,0.444444444444444
"109",1,0.621673003802281,0.683316683316683,0.565094339622642,0.680272108843537,0
"110",0,0.615019011406844,0.671328671328671,0.54622641509434,0.680272108843537,0.111111111111111
"111",0.166666666666667,0.626425855513308,0.731268731268731,0.575471698113208,0.660835762876579,0.222222222222222
"112",0.333333333333333,0.668250950570342,0.784215784215784,0.65,0.710398445092323,0.111111111111111
"113",0.5,0.694866920152091,0.772227772227772,0.660377358490566,0.737609329446064,0.111111111111111
"114",0.666666666666667,0.725285171102662,0.743256743256743,0.716037735849057,0.690962099125364,0
"115",0.833333333333333,0.78041825095057,0.755244755244755,0.779245283018868,0.750242954324587,0.111111111111111
"116",0,0.874524714828897,0.886113886113886,0.849056603773585,0.87463556851312,0.111111111111111
"117",0.166666666666667,0.834600760456274,0.877122877122877,0.847169811320755,0.820213799805637,0.222222222222222
"118",0.5,0.922053231939163,0.899100899100899,0.89811320754717,0.925170068027211,0.333333333333333
"119",0.833333333333333,0.824144486692015,0.796203796203796,0.849056603773585,0.787172011661808,0
"120",1,0.846007604562738,0.765234765234765,0.847169811320755,0.802721088435374,0.333333333333333
"121",0,0.886882129277566,0.805194805194805,0.89811320754717,0.872691933916424,0
"122",0.166666666666667,0.884030418250951,0.849150849150849,0.867924528301887,0.885325558794946,0.222222222222222
"123",0.333333333333333,0.788022813688213,0.754245754245754,0.728301886792453,0.837706511175899,0
"124",0.5,0.737642585551331,0.741258741258741,0.716037735849057,0.767735665694849,0.222222222222222
"125",0.666666666666667,0.703422053231939,0.763236763236763,0.660377358490566,0.732750242954325,0.222222222222222
"126",0.833333333333333,0.72148288973384,0.743256743256743,0.707547169811321,0.710398445092323,0.666666666666667
"127",1,0.77851711026616,0.755244755244755,0.792452830188679,0.737609329446064,0.111111111111111
"128",0,0.836501901140684,0.785214785214785,0.830188679245283,0.825072886297376,0
"129",0.166666666666667,0.866920152091255,0.78021978021978,0.849056603773585,0.844509232264334,0.333333333333333
"130",0.333333333333333,0.866920152091255,0.799200799200799,0.849056603773585,0.855199222546161,0.111111111111111
"131",0.5,0.871673003802281,0.838161838161838,0.847169811320755,0.872691933916424,0
"132",0.666666666666667,0.873574144486692,0.846153846153846,0.847169811320755,0.872691933916424,0.222222222222222
"133",0.833333333333333,0.889733840304182,0.862137862137862,0.864150943396226,0.890184645286686,0.333333333333333
"134",1,0.800380228136882,0.792207792207792,0.840566037735849,0.778425655976676,0
"135",0,0.712927756653992,0.634365634365634,0.716037735849057,0.737609329446064,0.222222222222222
"136",0.333333333333333,0.858365019011407,0.842157842157842,0.864150943396226,0.872691933916424,0.111111111111111
"137",0.5,0.784220532319392,0.718281718281718,0.811320754716981,0.806608357628766,0.111111111111111
"138",0.666666666666667,0.751901140684411,0.687312687312687,0.762264150943396,0.732750242954325,0
"139",0.833333333333333,0.840304182509506,0.854145854145854,0.849056603773585,0.825072886297376,0
"140",1,0.889733840304182,0.894105894105894,0.847169811320755,0.907677356656948,0.222222222222222
"141",0,0.879277566539924,0.889110889110889,0.877358490566038,0.885325558794946,0.333333333333333
"142",0.166666666666667,0.897338403041825,0.858141858141858,0.864150943396226,0.890184645286686,0.555555555555556
"143",0.333333333333333,0.807034220532319,0.733266733266733,0.830188679245283,0.835762876579203,0
"144",0.666666666666667,0.801330798479087,0.733266733266733,0.764150943396226,0.816326530612245,0.333333333333333
"145",0.833333333333333,0.830798479087453,0.71028971028971,0.840566037735849,0.797862001943635,0
"146",1,0.866920152091255,0.741258741258741,0.859433962264151,0.835762876579203,0
"147",0,0.865969581749049,0.808191808191808,0.830188679245283,0.872691933916424,0
"148",0.166666666666667,0.880228136882129,0.873126873126873,0.840566037735849,0.923226433430515,0.444444444444444
"149",0.333333333333333,0.868821292775665,0.929070929070929,0.849056603773585,0.903790087463557,0.111111111111111
"150",0.5,0.887832699619772,0.936063936063936,0.867924528301887,0.903790087463557,0.444444444444444
"151",0.666666666666667,0.909695817490494,0.935064935064935,0.904716981132076,0.923226433430515,0
"152",0.833333333333333,0.920152091254753,0.945054945054945,0.881132075471698,0.960155490767736,0.111111111111111
"153",1,0.891634980988593,0.937062937062937,0.915094339622642,0.907677356656948,0.111111111111111
"154",0,0.878326996197719,0.936063936063936,0.89811320754717,0.907677356656948,0.777777777777778
"155",0.166666666666667,0.888783269961977,0.937062937062937,0.867924528301887,0.903790087463557,0.333333333333333
"156",0.333333333333333,0.828897338403042,0.902097902097902,0.830188679245283,0.855199222546161,0.222222222222222
"157",0.666666666666667,0.800380228136882,0.791208791208791,0.745283018867924,0.820213799805637,0.333333333333333
"158",0.833333333333333,0.821292775665399,0.834165834165834,0.779245283018868,0.837706511175899,0.222222222222222
"159",1,0.872623574144487,0.913086913086913,0.881132075471698,0.907677356656948,0.444444444444444
"160",0,0.871673003802281,0.923076923076923,0.864150943396226,0.890184645286686,0
"161",0.166666666666667,0.916349809885932,0.927072927072927,0.915094339622642,0.925170068027211,0.111111111111111
"162",0.5,0.881178707224335,0.944055944055944,0.859433962264151,0.903790087463557,0.222222222222222
"163",0.833333333333333,0.85171102661597,0.864135864135864,0.819811320754717,0.855199222546161,0.444444444444444
"164",1,0.881178707224335,0.892107892107892,0.867924528301887,0.87463556851312,0
"165",0,0.894486692015209,0.885114885114885,0.881132075471698,0.890184645286686,0
"166",0.166666666666667,0.919201520912547,0.932067932067932,0.915094339622642,0.923226433430515,0
"167",0.333333333333333,0.939163498098859,0.939060939060939,0.904716981132076,0.9533527696793,0.111111111111111
"168",0.5,0.934410646387833,0.942057942057942,0.915094339622642,0.942662779397473,0
"169",0.666666666666667,0.838403041825095,0.845154845154845,0.867924528301887,0.894071914480078,0
"170",0.833333333333333,0.812737642585551,0.789210789210789,0.762264150943396,0.820213799805637,0
"171",1,0.820342205323194,0.785214785214785,0.813207547169811,0.802721088435374,0.222222222222222
"172",0.166666666666667,0.775665399239544,0.715284715284715,0.745283018867924,0.767735665694849,0
"173",0.333333333333333,0.784220532319392,0.755244755244755,0.755660377358491,0.806608357628766,0
"174",0.5,0.784220532319392,0.858141858141858,0.711320754716981,0.837706511175899,0.222222222222222
"175",0.666666666666667,0.779467680608365,0.789210789210789,0.764150943396226,0.778425655976676,0
"176",0.833333333333333,0.769011406844107,0.829170829170829,0.711320754716981,0.820213799805637,0.555555555555556
"177",1,0.754752851711027,0.832167832167832,0.711320754716981,0.802721088435374,0.333333333333333
"178",0,0.771863117870722,0.787212787212787,0.764150943396226,0.767735665694849,0
"179",0.333333333333333,0.840304182509506,0.889110889110889,0.849056603773585,0.885325558794946,0.333333333333333
"180",0.5,0.817490494296578,0.907092907092907,0.755660377358491,0.885325558794946,0
"181",0.833333333333333,0.828897338403042,0.933066933066933,0.783018867924528,0.885325558794946,0.111111111111111
"182",1,0.833650190114068,0.894105894105894,0.79622641509434,0.872691933916424,0.111111111111111
"183",0,0.842205323193916,0.856143856143856,0.819811320754717,0.844509232264334,0.333333333333333
"184",0.166666666666667,0.82319391634981,0.824175824175824,0.779245283018868,0.837706511175899,0
"185",0.333333333333333,0.806083650190114,0.791208791208791,0.800943396226415,0.787172011661808,0.222222222222222
"186",0.5,0.854562737642586,0.856143856143856,0.840566037735849,0.885325558794946,0.111111111111111
"187",0.666666666666667,0.806083650190114,0.863136863136863,0.811320754716981,0.855199222546161,0.222222222222222
"188",0.833333333333333,0.729087452471483,0.716283716283716,0.660377358490566,0.778425655976676,0.444444444444444
"189",0,0.828897338403042,0.824175824175824,0.830188679245283,0.816326530612245,0
"190",0.333333333333333,0.773764258555133,0.799200799200799,0.755660377358491,0.787172011661808,0.111111111111111
"191",0.5,0.826045627376426,0.827172827172827,0.847169811320755,0.820213799805637,0.111111111111111
"192",0.666666666666667,0.859315589353612,0.912087912087912,0.864150943396226,0.872691933916424,0.333333333333333
"193",0.833333333333333,0.852661596958175,0.884115884115884,0.840566037735849,0.903790087463557,0.444444444444444
"194",1,0.783269961977186,0.856143856143856,0.728301886792453,0.785228377065112,0.111111111111111
"195",0,0.729087452471483,0.746253746253746,0.764150943396226,0.728862973760933,0.444444444444444
"196",0.166666666666667,0.761406844106464,0.749250749250749,0.774528301886792,0.728862973760933,0.222222222222222
"197",0.333333333333333,0.809885931558935,0.773226773226773,0.811320754716981,0.787172011661808,0
"198",0.666666666666667,0.690114068441065,0.661338661338661,0.626415094339623,0.732750242954325,0.555555555555556
"199",0.833333333333333,0.700570342205323,0.664335664335664,0.65,0.728862973760933,0.111111111111111
"200",1,0.710076045627376,0.699300699300699,0.694339622641509,0.715257531584062,0.111111111111111
"201",0,0.729087452471483,0.734265734265734,0.677358490566038,0.750242954324587,0
"202",0.166666666666667,0.728136882129278,0.763236763236763,0.677358490566038,0.750242954324587,0.222222222222222
"203",0.5,0.725285171102662,0.754245754245754,0.716037735849057,0.728862973760933,0
"204",0.666666666666667,0.741444866920152,0.809190809190809,0.677358490566038,0.802721088435374,0
"205",0.833333333333333,0.730038022813688,0.768231768231768,0.726415094339623,0.719144800777454,0
"206",1,0.728136882129278,0.782217782217782,0.69811320754717,0.748299319727891,0.333333333333333
"207",0,0.614068441064639,0.65034965034965,0.541509433962264,0.662779397473275,0.222222222222222
"208",0.166666666666667,0.594106463878327,0.564435564435564,0.558490566037736,0.610301263362488,0.333333333333333
"209",0.333333333333333,0.657794676806084,0.589410589410589,0.677358490566038,0.662779397473275,0.111111111111111
"210",0.5,0.652091254752852,0.668331668331668,0.613207547169811,0.650145772594752,0.111111111111111
"211",0.666666666666667,0.644486692015209,0.692307692307692,0.541509433962264,0.715257531584062,0.222222222222222
"212",0.833333333333333,0.667300380228137,0.705294705294705,0.631132075471698,0.680272108843537,0.222222222222222
"213",1,0.673003802281369,0.725274725274725,0.694339622641509,0.645286686103013,0.222222222222222
"214",0,0.717680608365019,0.73026973026973,0.762264150943396,0.6977648202138,0.111111111111111
"215",0.166666666666667,0.758555133079848,0.779220779220779,0.79622641509434,0.732750242954325,0
"216",0.333333333333333,0.799429657794677,0.701298701298701,0.779245283018868,0.820213799805637,0.666666666666667
"217",0.5,0.673003802281369,0.726273726273726,0.677358490566038,0.6977648202138,0.222222222222222
"218",0.666666666666667,0.5893536121673,0.662337662337662,0.524528301886792,0.662779397473275,0
"219",0.833333333333333,0.541825095057034,0.533466533466533,0.507547169811321,0.540330417881438,0.111111111111111
"220",1,0.522813688212928,0.484515484515484,0.519811320754717,0.505344995140913,0.333333333333333
"221",0,0.630228136882129,0.57042957042957,0.643396226415094,0.610301263362488,0
"222",0.166666666666667,0.718631178707224,0.674325674325674,0.716037735849057,0.728862973760933,0.111111111111111
"223",0.333333333333333,0.723384030418251,0.759240759240759,0.660377358490566,0.787172011661808,0.111111111111111
"224",0.5,0.679657794676806,0.71028971028971,0.641509433962264,0.710398445092323,0.111111111111111
"225",0.666666666666667,0.657794676806084,0.755244755244755,0.592452830188679,0.715257531584062,0
"226",0.833333333333333,0.695817490494297,0.803196803196803,0.677358490566038,0.750242954324587,0.222222222222222
"227",1,0.644486692015209,0.707292707292707,0.592452830188679,0.680272108843537,0
"228",0,0.5893536121673,0.598401598401598,0.537735849056604,0.622934888241011,0.555555555555556
"229",0.166666666666667,0.566539923954373,0.608391608391608,0.524528301886792,0.62779397473275,0
"230",0.333333333333333,0.533269961977186,0.506493506493506,0.509433962264151,0.535471331389699,0.111111111111111
"231",0.5,0.608365019011407,0.543456543456543,0.626415094339623,0.610301263362488,0.111111111111111
"232",0.666666666666667,0.644486692015209,0.599400599400599,0.594339622641509,0.660835762876579,0
"233",0.833333333333333,0.650190114068441,0.597402597402597,0.677358490566038,0.645286686103013,0.333333333333333
"234",1,0.684410646387833,0.688311688311688,0.641509433962264,0.728862973760933,0.222222222222222
"235",0,0.675855513307985,0.734265734265734,0.613207547169811,0.719144800777454,0.222222222222222
"236",0.166666666666667,0.726235741444867,0.805194805194805,0.643396226415094,0.767735665694849,0
"237",0.333333333333333,0.693916349809886,0.797202797202797,0.641509433962264,0.680272108843537,0.111111111111111
"238",0.5,0.505703422053232,0.514485514485514,0.490566037735849,0.54421768707483,0
"239",0.666666666666667,0.490494296577947,0.484515484515484,0.422641509433962,0.557823129251701,0
"240",0.833333333333333,0.502851711026616,0.45954045954046,0.461320754716981,0.553935860058309,0
"241",1,0.515209125475285,0.492507492507492,0.528301886792453,0.516034985422741,0.222222222222222
"242",0,0.58745247148289,0.584415584415584,0.604716981132075,0.622934888241011,0.111111111111111
"243",0.166666666666667,0.596958174904943,0.674325674325674,0.519811320754717,0.660835762876579,0.111111111111111
"244",0.333333333333333,0.666349809885932,0.627372627372627,0.670754716981132,0.680272108843537,0.333333333333333
"245",0.5,0.700570342205323,0.698301698301698,0.643396226415094,0.750242954324587,0
"246",0.666666666666667,0.714828897338403,0.683316683316683,0.65,0.728862973760933,0
"247",0.833333333333333,0.63212927756654,0.563436563436563,0.65,0.592808551992225,0
"248",1,0.623574144486692,0.632367632367632,0.609433962264151,0.62779397473275,0
"249",0,0.55893536121673,0.565434565434565,0.541509433962264,0.540330417881438,0.111111111111111
"250",0.166666666666667,0.591254752851711,0.546453546453546,0.613207547169811,0.573372206025267,0
"251",0.333333333333333,0.654942965779468,0.648351648351648,0.694339622641509,0.645286686103013,0.222222222222222
"252",0.5,0.635931558935361,0.69030969030969,0.631132075471698,0.603498542274052,0
"253",0.666666666666667,0.518060836501901,0.558441558441558,0.519811320754717,0.516034985422741,0.111111111111111
"254",0.833333333333333,0.582699619771863,0.583416583416583,0.609433962264151,0.575315840621963,0.222222222222222
"255",1,0.553231939163498,0.594405594405594,0.500943396226415,0.592808551992225,0.333333333333333
"256",0,0.540874524714829,0.587412587412587,0.556603773584906,0.535471331389699,0.222222222222222
"257",0.166666666666667,0.615019011406844,0.576423576423576,0.626415094339623,0.645286686103013,0.111111111111111
"258",0.333333333333333,0.649239543726236,0.722277722277722,0.613207547169811,0.690962099125364,0.444444444444444
"259",0.5,0.692965779467681,0.776223776223776,0.660377358490566,0.715257531584062,0.222222222222222
"260",0.666666666666667,0.655893536121673,0.757242757242757,0.622641509433962,0.660835762876579,0
"261",0.833333333333333,0.611216730038023,0.715284715284715,0.631132075471698,0.603498542274052,0.555555555555556
"262",1,0.642585551330798,0.751248751248751,0.626415094339623,0.680272108843537,0.222222222222222
"263",0.166666666666667,0.474334600760456,0.472527472527472,0.424528301886792,0.485908649173955,0.222222222222222
"264",0.666666666666667,0.614068441064639,0.607392607392607,0.592452830188679,0.662779397473275,0.222222222222222
"265",0.833333333333333,0.687262357414449,0.774225774225774,0.631132075471698,0.748299319727891,0.111111111111111
"266",1,0.576045627376426,0.669330669330669,0.592452830188679,0.62779397473275,0.333333333333333
"267",0,0.549429657794677,0.64035964035964,0.507547169811321,0.575315840621963,0.222222222222222
"268",0.333333333333333,0.484790874524715,0.576423576423576,0.422641509433962,0.540330417881438,0
"269",0.5,0.535171102661597,0.658341658341658,0.456603773584906,0.592808551992225,0
"270",0.666666666666667,0.559885931558935,0.685314685314685,0.490566037735849,0.612244897959184,0.333333333333333
"271",0.833333333333333,0.505703422053232,0.606393606393606,0.439622641509434,0.557823129251701,0.222222222222222
"272",1,0.503802281368821,0.593406593406593,0.528301886792453,0.516034985422741,0.444444444444444
"273",0,0.583650190114068,0.669330669330669,0.541509433962264,0.610301263362488,0
"274",0.166666666666667,0.66254752851711,0.749250749250749,0.622641509433962,0.710398445092323,0
"275",0.333333333333333,0.712927756653992,0.785214785214785,0.660377358490566,0.767735665694849,0.222222222222222
"276",0.666666666666667,0.520912547528517,0.616383616383616,0.461320754716981,0.535471331389699,0
"277",0.833333333333333,0.540874524714829,0.633366633366633,0.473584905660377,0.592808551992225,0
"278",1,0.442965779467681,0.485514485514485,0.424528301886792,0.448007774538387,0.111111111111111
"279",0,0.470532319391635,0.492507492507492,0.473584905660377,0.487852283770651,0
"280",0.166666666666667,0.480988593155894,0.538461538461538,0.471698113207547,0.475218658892128,0
"281",0.5,0.550380228136882,0.644355644355644,0.473584905660377,0.540330417881438,0.222222222222222
"282",0.833333333333333,0.466730038022814,0.566433566433566,0.405660377358491,0.516034985422741,0.222222222222222
"283",1,0.527566539923954,0.618381618381618,0.461320754716981,0.582118561710398,0
"284",0,0.554182509505703,0.648351648351648,0.461320754716981,0.592808551992225,0.111111111111111
"285",0.166666666666667,0.481939163498099,0.533466533466533,0.473584905660377,0.487852283770651,0.111111111111111
"286",0.5,0.439163498098859,0.3996003996004,0.416037735849057,0.466472303206997,0.444444444444444
"287",0.833333333333333,0.503802281368821,0.522477522477522,0.461320754716981,0.535471331389699,0.111111111111111
"288",1,0.423954372623574,0.46953046953047,0.480188679245283,0.428571428571429,0
"289",0,0.318441064638783,0.364635364635365,0.269811320754717,0.382896015549077,0.111111111111111
"290",0.333333333333333,0.253802281368821,0.303696303696304,0.184905660377359,0.295432458697765,0
"291",0.666666666666667,0.360266159695817,0.382617382617383,0.286792452830189,0.400388726919339,0.333333333333333
"292",1,0.239543726235741,0.261738261738262,0.20188679245283,0.26044703595724,0.222222222222222
"293",0,0.26425855513308,0.276723276723277,0.218867924528302,0.277939747327502,0
"294",0.166666666666667,0.290874524714829,0.26973026973027,0.269811320754717,0.295432458697765,0
"295",0.333333333333333,0.3393536121673,0.334665334665335,0.320754716981132,0.341107871720117,0
"296",0.5,0.328897338403042,0.337662337662338,0.30377358490566,0.347910592808552,0.444444444444444
"297",0.666666666666667,0.371673003802281,0.374625374625375,0.388679245283019,0.382896015549077,0.111111111111111
"298",0.833333333333333,0.439163498098859,0.447552447552447,0.371698113207547,0.470359572400389,0.222222222222222
"299",1,0.440114068441065,0.497502497502497,0.376415094339623,0.494655004859086,0.333333333333333
"300",0,0.350760456273764,0.351648351648352,0.320754716981132,0.360544217687075,0
"301",0.166666666666667,0.393536121673004,0.408591408591409,0.405660377358491,0.400388726919339,0.111111111111111
